"SubunitCode","panel_init_year","panel_label","event_ID","CEGL","ba","dens","taxagroup"
"CARL",2016,"2016-2018","{94668689-9389-4886-AFDC-AB7435724EF1}","CEGL007519",0.56745017240625,25,2
"SHIL",2011,"2011-2013","{95251CCD-8129-4A62-B2F0-F2D23BBE10B2}","CEGL002431",0.384845099625,25,2
"GUCO",2011,"2011-2013","{95E21D12-5BB1-4363-949D-FD0EE19A3299}","CEGL007221",2.68017122953125,75,2
"RUCA",2011,"2011-2013","{96814E2C-63E3-4FB3-9164-0E18CA45D606}","CEGL008431",0.96800323528125,50,2
"DONE",2016,"2016-2018","{96DD572B-908F-45BB-ACF5-67C88F454625}","CEGL002070",2.018473277625,100,2
"MACA",2016,"2016-2018","{973AE60E-C7A3-423E-9740-1E4A96534798}","CEGL005018",,0,2
"CUGA",2011,"2011-2013","{98562D23-2785-411E-858F-40261DCAD7CE}","CEGL006192",73.0616640665625,250,2
"CUGA",2011,"2011-2013","{99203CD4-8F44-4FFF-BA46-16D72E3E20DC}","CEGL007692",1.10544791371875,75,2
"RUCA",2016,"2016-2018","{994B699B-1F1D-4F5D-B53A-6DE0B8DDDE77}","CEGL007268",2.00472880978125,75,2
"RUCA",2011,"2011-2013","{99C3AACE-3F11-453B-832F-A902C26DDAA1}","CEGL007268",5.10705155165625,25,2
"CUGA",2011,"2011-2013","{99EBA8A9-EA9D-4130-B92F-53D08BB7EC5F}","CEGL006271",0.33183072365625,25,2
"LIRI",2011,"2011-2013","{9A849955-DA91-495F-84D1-33950C597773}","CEGL008430",1.72983945290625,75,2
"NISI",2011,"2011-2013","{9B828261-53D6-4804-A7A5-3AAAC39752C8}","CEGL008462",0.2827433385,25,2
"SHIL",2016,"2016-2018","{9C9B760E-5FC0-4F96-A268-864092179475}","CEGL007246",1.3076879405625,100,2
"LOOK",2016,"2016-2018","{9CBA2CA6-FBD4-4AEB-BE08-64F6493CD251}","CEGL008430",0.761836217625,75,2
"CARL",2011,"2011-2013","{9F7A1C2A-7BDB-4350-98B0-699B36DDB98E}","CEGL007519",4.955862405375,200,2
"SHIL",2016,"2016-2018","{A02623B0-5954-4846-BF01-D3B3AAE9957C}","CEGL007246",0.56745017240625,25,2
"CARL",2016,"2016-2018","{A0F2A18D-D892-46B9-8ED9-3D757213DED0}","CEGL007519",4.70649848878125,175,2
"CUGA",2016,"2016-2018","{A3A92DA1-8705-4B23-8EA7-15019E56B320}","CEGL007240",0.7853981625,50,2
"LOOK",2016,"2016-2018","{A3AAF26D-1420-428F-BC29-381EEF7568C7}","CEGL007231",1.09366694128125,50,2
"CUGA",2011,"2011-2013","{A4310F27-4F15-4DE7-86BD-6A034349E67B}","CEGL007267",6.2242804378125,100,2
"BIRT",2016,"2016-2017","{A8947346-86E8-4CA8-ABF8-5B6E01CD70D2}","CEGL007124",0.23758294415625,25,2
"KIMO",2011,"2011-2013","{A9E50AA0-DA18-49A2-A55E-964DDFDD8006}","CEGL008431",0.52032628265625,50,2
"CUGA",2011,"2011-2013","{AA3B4105-3D69-42F0-ABE7-1E54B3415EA6}",,0.70882184165625,25,2
"DONE",2011,"2011-2013","{AAB151DF-B384-4AA3-82F2-69E655E595D3}","CEGL007246",0.950331776625,25,2
"LIRI",2016,"2016-2018","{ABFD6750-9D32-48E0-B822-F74EC71E23E1}","CEGL008430",1.8024887829375,75,2
"SHIL",2011,"2011-2013","{AC37A7AC-3793-4707-9FED-8E2D210D76A9}","CEGL007246",0.56745017240625,25,2
"HEIM",2011,"2011-2013","{AD5CADA9-06B6-42DB-8332-53148235EE9C}","CEGL007246",0.23758294415625,25,2
"CUGA",2016,"2016-2018","{AF53FA00-501D-409F-AA74-A00A113EF804}",,0.7853981625,25,2
"KNOB",2011,"2011-2013","{B20B695B-2EBF-49B1-B27E-FB20AFDBE796}","CEGL005018",0.502654824,25,2
"MACA",2016,"2016-2018","{B4183371-A38C-4227-A1DA-0E7F7800807E}","CEGL002070",3.0748338061875,75,2
"MACA",2011,"2011-2013","{B60EEEB7-932D-4DD9-81ED-CBCBA26AD429}","CEGL007795",9.1459616023125,100,2
"DONE",2016,"2016-2018","{B6E68142-F4B7-4D8D-AECB-87831CD9D337}","CEGL007220",0.196349540625,25,2
"KIMO",2011,"2011-2013","{B7666359-DE84-40A6-BE78-FEBF7FAB029E}","CEGL007244",0.196349540625,25,2
"CARL",2016,"2016-2018","{B81A2649-B970-46D4-827B-ABD4C45CEE81}","CEGL006286",2.269800689625,25,2
"RUCA",2016,"2016-2018","{BAB5CE87-5092-412F-AF51-7D7B992BF288}","CEGL008431",0.196349540625,25,2
"CARL",2011,"2011-2013","{BB69C62E-C99C-4891-A99C-843779FFBCE6}","CEGL007519",0.90517138228125,75,2
"MACA",2011,"2011-2013","{BD386398-434A-4B1A-8510-0C6162A91449}","CEGL002070",2.96291456803125,75,2
"CARL",2011,"2011-2013","{BD779E97-41CC-4D5D-8199-21312BEA49AE}","CEGL006286",7.547676341625,25,2
"MACA",2011,"2011-2013","{BD888D4C-8186-4F0B-BB77-E7C49942DD7A}","CEGL007795",0.70882184165625,25,2
"DONE",2016,"2016-2018","{BEC63B03-0DC0-41BA-B175-A9F22843497D}","CEGL002070",1.63559167340625,100,2
"RUCA",2016,"2016-2018","{BFBA1CEE-362C-47E9-BD7E-9BB5140B80B2}","CEGL007268",0.2827433385,25,2
"CUGA",2016,"2016-2018","{C220835E-2DE8-4A13-89FC-29D4273175CC}","CEGL007267",1.61792021475,125,2
"DONE",2011,"2011-2013","{C33932FF-67B4-4A12-9589-CC460D84C8C7}","CEGL002070",1.97331288328125,100,2
"DONE",2011,"2011-2013","{CA2EE2F5-26F8-4AB8-9873-B9AB157BEB24}","CEGL002070",0.74023776815625,50,2
"CARL",2016,"2016-2018","{CAEF9931-91FF-4A31-B26C-2E10A13D53B7}","CEGL007519",0.56745017240625,25,2
"CARL",2016,"2016-2018","{CC8D601E-57FF-44C4-AFDA-865CB4ACD5F4}","CEGL007519",0.90517138228125,75,2
"SHIL",2016,"2016-2018","{CD358F4E-6C05-42B1-B376-3D83E2035340}","CEGL002067",1.130973354,25,2
"CARL",2016,"2016-2018","{CF52CD25-108C-4406-916F-4ACA5E4D1B10}","CEGL006286",7.547676341625,25,2
"HEIM",2011,"2011-2013","{CFA74D02-8881-4CAD-B048-F659C9C4785D}","CEGL007246",2.75871104578125,50,2
"GUCO",2011,"2011-2013","{D169E15F-F191-4776-83DA-F61A24620B07}","CEGL007244",1.32143240840625,50,2
"KIMO",2011,"2011-2013","{D2697DD1-8FB4-4141-B0F7-85E2FD40F55D}","CEGL006281",0.33183072365625,25,2
"MACA",2011,"2011-2013","{D967ACAD-9AC5-421C-9C77-0DD0E6032036}","CEGL007795",1.0720684918125,75,2
"LIRI",2011,"2011-2013","{DBE5B9C8-99CF-4099-BCE0-CE9D13B02498}","CEGL007244",0.196349540625,25,2
"DONE",2011,"2011-2013","{DC578425-EB19-4AAC-9D40-440355D5B12D}","CEGL007220",2.7056966698125,75,2
"KIMO",2016,"2016-2018","{DE280382-EBD7-42AB-8AF5-C46728E337C2}","CEGL008431",2.112721057125,50,2
"KNOB",2016,"2016-2018","{DE82D1BB-21E8-4269-BA5F-A4F0E93A5682}","CEGL002411",1.43138815115625,25,2
"KIMO",2016,"2016-2018","{DF283F28-36D7-437E-96F7-933A950C6E2E}","CEGL006281",0.33183072365625,25,2
"CARL",2011,"2011-2013","{E24C2597-D2B0-4564-91EA-BCF7A70CD528}","CEGL006286",0.502654824,25,2
"KIMO",2011,"2011-2013","{E2981954-433E-474F-A2CF-1B70C102902F}","CEGL008431",2.01258279140625,50,2
"DONE",2016,"2016-2018","{E4744BF0-F412-4379-AD87-C943E1CB8D4C}","CEGL007220",2.7056966698125,75,2
"SHIL",2016,"2016-2018","{E52F2E53-D0EF-4FC2-ACB3-A885A12E8B69}","CEGL007795",6.7190812801875,75,2
"CUGA",2016,"2016-2018","{E7686172-D74C-4B00-922A-4A45CAF61BBA}","CEGL006286",0.196349540625,25,2
"KNOB",2011,"2011-2013","{E9A54BF2-AFBF-46C4-A629-98EB07BF6A6D}","CEGL002070",0.52032628265625,50,2
"SHIL",2016,"2016-2018","{E9EE5E27-59DD-4949-B24E-AA81CA69859A}",,2.1166480479375,125,2
"RUCA",2016,"2016-2018","{F3D777E5-BB95-441B-90F8-5FBB87DBD754}","CEGL002070",2.13824649740625,25,2
"GUCO",2016,"2016-2018","{F413C0B5-A2BD-4783-B609-29C2CD5EEBF3}","CEGL007244",1.46280407765625,50,2
"HEIM",2016,"2016-2018","{F42AEC6E-CC7B-46D3-B93E-924775C9F0E9}","CEGL007246",2.62912034896875,125,2
"KNOB",2016,"2016-2018","{F511AC79-ECB4-47D7-9CAF-BF7A1CDBD7E9}","CEGL005018",0.56745017240625,25,2
"DONE",2016,"2016-2018","{F51D26E2-DEE1-4DFE-BE7B-81C7E6187B3F}","CEGL007246",0.950331776625,25,2
"HEIM",2016,"2016-2018","{F59A6286-4163-42F7-AC49-4B06BD94DAC0}","CEGL007246",4.4178646640625,50,2
"KIMO",2016,"2016-2018","{F6E23E95-C948-44BD-B973-652AB9ABC23C}","CEGL007221",0.23758294415625,25,2
"CARL",2016,"2016-2018","{F707CDCB-F4CC-4010-88DB-759C9384B4DA}","CEGL007267",1.79659829671875,75,2
"LIRI",2011,"2011-2013","{F970C67A-850D-4C4B-9CFD-4E6609FE24A5}","CEGL002591",0.196349540625,25,2
"MACA",2011,"2011-2013","{FC500F00-989C-407A-B534-89CB28A3A060}","CEGL007795",0.23758294415625,25,2
"CARL",2016,"2016-2018","{FF57E27B-5440-4D4D-AE1A-1AD32B14DC6B}","CEGL006271",0.70882184165625,25,2
"CARL",2016,"2016-2018","{FF7BDB43-58FA-40ED-9EB3-E318785F372D}","CEGL006286",0.502654824,25,2
"LIRI",2016,"2016-2018","{FFB3DEED-7EA2-4FEE-B156-50135D01C7D1}","CEGL008430",0.196349540625,25,2
"MACA",2011,"2011-2013","{011FBFBA-7F1F-4F10-B304-605C8F932BD1}","CEGL005131",1.39211824303125,125,5
"CHIC",2011,"2011-2013","{0576908D-D9AD-4CE5-8188-5EEFD28A037B}","CEGL007699",0.2827433385,25,5
"SHIL",2011,"2011-2013","{11E072D1-F28F-4309-9108-BAF189A124DB}","CEGL007246",0.196349540625,25,5
"RUCA",2016,"2016-2018","{127674C7-E28E-433E-ACC9-75E513A60442}","CEGL008442",0.667588438125,50,5
"SHIL",2011,"2011-2013","{256AC452-2806-4CD8-B540-B8874A38FB1C}","CEGL007795",0.384845099625,25,5
"MACA",2011,"2011-2013","{3A395CFC-6DFA-4F53-8AB6-36DFE729E139}","CEGL008442",0.44178646640625,25,5
"RUCA",2016,"2016-2018","{3A9D7B47-A973-4938-A20B-2607C8EB5BD0}","CEGL008442",0.44178646640625,25,5
"SHIL",2016,"2016-2018","{3AAD94CC-6A24-4B58-BC72-244BA116CA60}","CEGL007246",0.23758294415625,25,5
"RUCA",2011,"2011-2013","{3DDE18EA-105F-4345-842F-CFF941772B36}","CEGL008442",0.384845099625,25,5
"KNOB",2016,"2016-2018","{42398E21-E9F9-47E5-991C-C4F0AFDD252F}","CEGL002070",0.56745017240625,25,5
"KNOB",2016,"2016-2018","{5D055BB2-2A2E-498B-B645-DDCBD13D2BCC}","CEGL002070",1.07010499640625,75,5
"KNOB",2011,"2011-2013","{6AC5C8BE-4560-49A4-941E-C9024C46DC2D}","CEGL002070",0.76379971303125,50,5
"MACA",2016,"2016-2018","{82AB33B3-E689-4CE2-BD7D-933A3D152372}","CEGL008442",0.44178646640625,25,5
"CHIC",2016,"2016-2018","{8463C8B8-60D4-4564-8BF0-404ABB518BC5}","CEGL007699",0.33183072365625,25,5
"SHIL",2016,"2016-2018","{E59A2DF4-CDA2-4BE0-B504-EB840C343F86}","CEGL007795",0.44178646640625,25,5
"KNOB",2011,"2011-2013","{E9A54BF2-AFBF-46C4-A629-98EB07BF6A6D}","CEGL002070",0.502654824,25,5
"MACA",2016,"2016-2018","{FF4F5618-81F9-4975-9631-710AEAD8D1F5}","CEGL005131",1.58454079284375,125,5
"COWP",2011,"2011-2013","{0291F050-0151-4EC7-90DD-41C4087C0499}","CEGL007244",1.47851204090625,75,3
"LIRI",2011,"2011-2013","{030D6A9E-CD37-4D20-A22B-157E54FAB7EE}","CEGL007244",0.502654824,25,3
"KIMO",2016,"2016-2018","{030FBECA-BEFD-4D29-B972-DA9F32E0A986}","CEGL004418",2.7056966698125,100,3
"RUCA",2016,"2016-2018","{04E57768-7CB0-4F67-AE1B-55927DFEFF1A}","CEGL008431",2.0066923051875,125,3
"KIMO",2016,"2016-2018","{0ABB9526-8BAF-4F34-88D8-2E1586EAA413}","CEGL006281",1.6061392423125,50,3
"RUCA",2016,"2016-2018","{0ADF7F39-A9EA-4F89-8A34-F50E268CD1D0}","CEGL007268",0.92087934553125,75,3
"LIRI",2011,"2011-2013","{0C8AB79A-6B7C-4AA5-AA26-B88214D150F2}","CEGL007500",0.384845099625,25,3
"LOOK",2016,"2016-2018","{0D2FF3F3-554B-486D-8EBE-B5AE69367154}","CEGL007700",1.22718462890625,25,3
"COWP",2016,"2016-2018","{1074D859-E1C5-4E9E-9CC2-E394F876C1E4}","CEGL007244",3.90539236303125,175,3
"KIMO",2011,"2011-2013","{11635730-D27A-455E-8435-421FF92C89C3}","CEGL006281",3.5853426118125,75,3
"COWP",2011,"2011-2013","{11CB3732-7FF0-4C3C-9130-20C54CF661CD}","CEGL007244",2.945243109375,150,3
"LIRI",2011,"2011-2013","{1221D7DB-8E36-436E-81E1-2C7CBBDFDE56}","CEGL007493",1.9988383235625,50,3
"CUGA",2011,"2011-2013","{1252E3EF-C9BF-4D20-9ED4-D36B5BF1ED04}","CEGL006271",3.9073558584375,250,3
"CARL",2011,"2011-2013","{12B27D36-0D0D-405D-BCCC-B513AD4A2EBE}","CEGL006286",7.89128803771875,200,3
"GUCO",2016,"2016-2018","{167DBEB5-DA3E-40FD-94BB-1767BFEABB11}","CEGL002591",,0,3
"KIMO",2011,"2011-2013","{178E4891-23ED-42CE-A46D-F0A0388BF25F}","CEGL008475",2.46025974403125,100,3
"CARL",2016,"2016-2018","{18672263-C3E9-4BCA-AC37-D3049170290E}","CEGL006286",1.65129963665625,25,3
"CUGA",2011,"2011-2013","{1902E728-86BD-4A84-9AA8-89F328C08467}","CEGL007240",0.33183072365625,25,3
"COWP",2011,"2011-2013","{192D8F0B-0098-4B89-A511-8879AB812F59}","CEGL006327",1.10152092290625,75,3
"CUGA",2016,"2016-2018","{1C0ACA11-A5CB-4D02-A02E-E78628E6E6B3}","CEGL006271",0.90517138228125,75,3
"KIMO",2016,"2016-2018","{1D557FDE-4C66-4B8C-9965-39C9301D969B}","CEGL007216",5.29358361525,175,3
"GUCO",2011,"2011-2013","{21849A8E-65FA-4BBC-8913-504B60A671C1}","CEGL002591",0.384845099625,25,3
"MACA",2016,"2016-2018","{21C518BB-3C96-4A4A-B36C-D046188F660F}","CEGL007795",0.90517138228125,50,3
"KIMO",2011,"2011-2013","{227BCAB7-B471-47D7-B01E-0B6CD02FCE67}","CEGL006281",4.5553093425,225,3
"KIMO",2016,"2016-2018","{2299F950-4848-4E62-991E-B49E658FA92F}","CEGL007244",1.07795897803125,50,3
"KIMO",2011,"2011-2013","{22A6DC8A-0E57-4498-A169-AE7AC0CD5CFB}","CEGL006281",1.4804755363125,50,3
"CUGA",2011,"2011-2013","{22E4D55E-0093-481D-BAD1-C7C7A32758E4}","CEGL007240",0.699004364625,50,3
"LIRI",2016,"2016-2018","{2327C15B-FB62-4671-8FAE-0C12309000B2}","CEGL007500",0.44178646640625,25,3
"KIMO",2016,"2016-2018","{24426A25-09E4-4EE2-8E4E-50508E3C5C74}","CEGL006281",4.89499404778125,200,3
"CUGA",2016,"2016-2018","{27496762-D228-491C-ACFA-96E58C50FFA4}","CEGL006271",4.296127948875,200,3
"LIRI",2016,"2016-2018","{2A6C745A-6F32-411D-A2AF-CA6F7F44FA5E}","CEGL007500",0,0,3
"CUGA",2011,"2011-2013","{2CB705B9-4D7B-4598-8283-5CDC5BC74466}","CEGL007267",0.2827433385,25,3
"MACA",2016,"2016-2018","{2D6E5613-BCE7-4CC0-BB46-7A2FE81E6591}","CEGL007124",2.0302542500625,100,3
"SHIL",2011,"2011-2013","{30921F30-5456-4878-99CC-C0DEC0412973}","CEGL007881",0.23758294415625,25,3
"KIMO",2011,"2011-2013","{32D6562A-1D80-45FA-8701-E1C814288DD2}","CEGL006281",2.72336812846875,150,3
"KIMO",2011,"2011-2013","{3310AF53-F516-4D7E-B7C9-845F12FB4818}","CEGL007221",0.23758294415625,25,3
"KIMO",2011,"2011-2013","{34922D56-7A9E-4E43-9288-34A803E82755}","CEGL007244",0.95229527203125,50,3
"KIMO",2016,"2016-2018","{368A910C-7F6D-4496-AC0A-7FCC7F7B0296}","CEGL008431",0.52818026428125,50,3
"KIMO",2016,"2016-2018","{37C95EC4-93E7-4DE0-9A99-C2E47963BBCF}","CEGL008431",1.6611171136875,100,3
"COWP",2016,"2016-2018","{383D057C-AFA1-4A72-9291-024513FA74AA}","CEGL006327",1.07010499640625,50,3
"CUGA",2016,"2016-2018","{3BDE5527-3A01-4E2B-9717-507FF1D5F4ED}","CEGL006192",2.1402099928125,50,3
"MACA",2016,"2016-2018","{3CA90772-9004-4DD2-BAC8-DC424F1AEDAD}","CEGL004133",1.82016024159375,100,3
"KIMO",2016,"2016-2018","{3F3078FB-0625-4759-A17A-73CE66A75F6A}","CEGL007244",3.99178616090625,200,3
"LIRI",2016,"2016-2018","{436164E2-ED6A-41FD-A669-5D4E11317D18}","CEGL007388",0.86590147415625,25,3
"CUGA",2016,"2016-2018","{44150E16-A069-46E8-A22B-70C078F06118}","CEGL007692",,0,3
"COWP",2016,"2016-2018","{44B7A683-D0A7-421C-A58E-A09BC05C7585}","CEGL007221",0.44178646640625,25,3
"CARL",2016,"2016-2018","{45724A33-BB2D-44EF-A2D1-AA9F3EBFEA3F}","CEGL007230",0.636172511625,25,3
"KIMO",2016,"2016-2018","{45767DCA-E8BB-4242-9248-0CB15CB842D2}","CEGL006281",2.2815816620625,100,3
"CUGA",2011,"2011-2013","{4693EE4A-E8DF-4C18-96C7-E303BC8EBB6F}","CEGL007296",2.60948539490625,100,3
"CUGA",2016,"2016-2018","{4895BC99-4BD1-4572-B776-698F434D8FF9}","CEGL008558",3.542145712875,100,3
"RUCA",2016,"2016-2018","{48C9DD43-F639-4E1B-81E6-E6B35E85CC7C}","CEGL008431",2.35815798290625,50,3
"LOOK",2011,"2011-2014","{4AA928B8-D15B-4B46-8BEA-E4A40BF067B6}","CEGL007700",1.88691908540625,25,3
"COWP",2016,"2016-2018","{4BE7007C-2F71-41A0-A9F5-F028D3917790}","CEGL004418",4.30594542590625,175,3
"CARL",2011,"2011-2013","{4C9E71DB-89E3-4D67-95E4-BD90528BB505}","CEGL006286",5.82961786115625,225,3
"GUCO",2011,"2011-2013","{4CE339A2-DBEB-4322-8DB3-E0EBC1FBEBD7}","CEGL008475",0.636172511625,25,3
"KIMO",2011,"2011-2013","{4D2041BF-DB1F-4739-8448-20ED3DFEB32D}","CEGL007244",6.42455696925,275,3
"CARL",2011,"2011-2013","{4DD48023-41FA-48C0-9F6A-110E29A9865C}","CEGL007267",3.840597014625,200,3
"KIMO",2016,"2016-2018","{4FA291EE-9DCD-415C-AEC2-3897F51A8BC1}","CEGL007244",2.52309159703125,100,3
"LIRI",2011,"2011-2013","{4FB15F89-E4C6-421A-8F7F-17858DA9D657}","CEGL007493",3.72475078565625,275,3
"KIMO",2011,"2011-2013","{500CB846-DB96-4DB6-91FE-6E348FE4CF06}","CEGL007244",3.118030705125,200,3
"RUCA",2011,"2011-2013","{5161075F-C26E-4937-9FE0-45248B5A63B7}","CEGL007268",0.44178646640625,25,3
"CARL",2011,"2011-2013","{51C90FDC-6B40-4FEC-95E3-C89FFE67C864}","CEGL007230",2.19322436878125,50,3
"CARL",2011,"2011-2013","{56628658-9536-474B-8F04-3B27DB520ED6}","CEGL007519",3.97607819765625,100,3
"RUCA",2011,"2011-2013","{574F7549-9A28-4DA1-B1FB-01AC15A38611}","CEGL008431",1.81623325078125,50,3
"LOOK",2011,"2011-2014","{57A2DDB1-40F0-4C24-B16A-EF8E9DCBC0A4}","CEGL008430",4.87143210290625,125,3
"COWP",2011,"2011-2013","{57EB36ED-0AB3-4186-A5E3-7755887DA03E}","CEGL004418",5.277875652,225,3
"CARL",2011,"2011-2013","{596B3551-8CC4-4B2F-995B-C59EEC49D083}","CEGL007230",0.56745017240625,25,3
"LIRI",2011,"2011-2013","{598DFDB5-6B47-4B97-8832-EB6B6B25C273}","CEGL007500",0.8482300155,75,3
"KIMO",2016,"2016-2018","{59FBE7A6-D85F-4659-967E-C88F8682058B}","CEGL006281",5.61363336646875,175,3
"LIRI",2016,"2016-2018","{5C655B00-89D8-4F0B-A6A8-54BDB05FD5E5}","CEGL007244",0,0,3
"KIMO",2016,"2016-2018","{5D12A1F3-1EAB-4AB0-B1B1-2097ADDAB77E}","CEGL008475",2.693915697375,100,3
"CARL",2011,"2011-2013","{5D909E40-AA9D-4899-8C17-42EF27F74060}","CEGL006286",3.4832408506875,200,3
"CUGA",2011,"2011-2013","{60700C1A-D207-4EEC-9668-A08A7740F4FC}","CEGL007240",0.502654824,25,3
"KIMO",2011,"2011-2013","{60BB56CC-408A-4E4F-B08B-2A749ACA7048}","CEGL006281",1.96349540625,50,3
"RUCA",2016,"2016-2018","{612D8FF3-4408-4565-9954-1101F35DB64B}","CEGL008431",1.8731746175625,50,3
"CARL",2016,"2016-2018","{623FE315-7A46-4F3F-85D0-CAD84A12D200}","CEGL007267",2.45240576240625,200,3
"MACA",2016,"2016-2018","{6268383E-74D6-4C1E-8827-724C6BFEEFBB}","CEGL005022",1.2370021059375,100,3
"CARL",2011,"2011-2013","{62CA5D53-7C26-4700-A143-CFB832CB003B}","CEGL007267",4.0801434541875,125,3
"LOOK",2016,"2016-2018","{6364B91E-FA45-4C34-B2D8-2CFF32D0F602}","CEGL008430",5.3681964406875,125,3
"COWP",2016,"2016-2018","{63D6D7AF-8835-486F-BC3B-BF44FDDCAB6D}","CEGL006227",2.68606171575,150,3
"KIMO",2011,"2011-2013","{649ED653-9247-4EF1-9559-3A83C695CAAC}","CEGL008431",3.14355614540625,225,3
"KIMO",2016,"2016-2018","{66E0D6E3-B9F3-4B19-9BE8-93BA85B75091}","CEGL007493",0,0,3
"MACA",2011,"2011-2013","{6861D43E-0EE7-4B42-9471-8E2F62F88D1D}","CEGL004133",1.9202985073125,75,3
"MACA",2016,"2016-2018","{6876576B-5D50-4590-B5A5-6D55448C374E}","CEGL004133",2.13824649740625,75,3
"RUCA",2016,"2016-2018","{68C1ED8C-1F99-4564-83D5-B7571FC373D6}","CEGL002070",1.03868906990625,25,3
"KIMO",2011,"2011-2013","{69A004F9-A253-4922-A5E4-14117EEBF1D8}","CEGL008431",3.7738381708125,175,3
"CUGA",2016,"2016-2018","{6A08DB0A-E4DC-4C9C-A668-12F815B82254}","CEGL007240",0.502654824,25,3
"CUGA",2016,"2016-2018","{6B24322C-388F-4380-B696-364D97E0C7F2}","CEGL007267",2.7842364860625,100,3
"LIRI",2016,"2016-2018","{6BA603BD-56E2-423A-8786-81F8BF145817}","CEGL007244",0.636172511625,25,3
"RUCA",2011,"2011-2013","{6CEF417E-77B0-4E3B-BFBF-7D0C1E91BEFA}","CEGL008431",2.081305130625,50,3
"RUCA",2011,"2011-2013","{6D88A099-D7F7-4C47-83A1-ABABD1FAE902}","CEGL007268",0.667588438125,50,3
"CARL",2011,"2011-2013","{6DAFBCF9-6165-4FCF-9E55-4FE60044F35E}","CEGL007267",1.83783170025,175,3
"LIRI",2016,"2016-2018","{6E5645F8-16AE-4AC1-9A5A-54DDADD50CC2}","CEGL007493",2.41313585428125,75,3
"CUGA",2016,"2016-2018","{714D71F5-67C0-4370-8DF6-8231D6B73AFB}","CEGL007296",2.6664267616875,100,3
"CUGA",2016,"2016-2018","{733A7AF1-FCFD-43F3-B448-763D836DFAC5}","CEGL006271",2.379756432375,125,3
"KIMO",2011,"2011-2013","{73AB927B-657F-4826-A1FF-33F3EDCBACC5}","CEGL007216",5.1482849551875,175,3
"CUGA",2016,"2016-2018","{766B23D0-1C54-4B8C-987F-4824F353FF42}","CEGL007267",4.767366846375,175,3
"LIRI",2016,"2016-2018","{7832D0D7-D746-4481-B426-12B3F1476983}","CEGL008431",1.39211824303125,50,3
"CUGA",2011,"2011-2013","{7979524F-8425-4FD1-88EF-FA38CE89B3D6}","CEGL006271",2.2305307815,125,3
"LOOK",2011,"2011-2014","{7A0F0D44-DF80-44C6-9C53-BC58B21D5896}","CEGL008430",2.24820224015625,75,3
"CARL",2016,"2016-2018","{7A6BA253-F97A-4F7F-B17E-9A7506FAE27F}","CEGL006286",6.14770411696875,200,3
"KIMO",2011,"2011-2013","{7DABA295-95B6-49BA-9495-D11F9C5FCBA6}","CEGL006281",4.93033696509375,150,3
"KIMO",2011,"2011-2013","{7E113D4E-3415-4A9F-A4E4-5965F4F15F4E}","CEGL007493",0.43393248478125,50,3
"CARL",2016,"2016-2018","{8156AB30-AAC4-43B1-854E-57BCF3EDE56B}","CEGL007267",3.1769355673125,150,3
"CARL",2016,"2016-2018","{834A552B-8F55-424B-914A-85B56EB2C9CC}","CEGL006286",8.65705124615625,200,3
"COWP",2011,"2011-2013","{8599CD48-3DF4-4BFF-ADA9-0703C97532BF}","CEGL004418",4.649557122,200,3
"CUGA",2011,"2011-2013","{859AD631-1CB8-4377-B8BA-A705E52D52EE}","CEGL007267",1.7318029483125,100,3
"COWP",2011,"2011-2013","{86009B3C-D9BD-462E-811E-7F82AE576B88}","CEGL006227",2.3129975885625,150,3
"CUGA",2011,"2011-2013","{86631B3C-A27F-4FEC-A7CB-2D7CC7BA6775}","CEGL007267",4.775220828,175,3
"CUGA",2016,"2016-2018","{8BE078C6-94BB-4A8A-9FF5-E6D6C2EF7612}","CEGL006192",66.326874823125,1000,3
"LIRI",2016,"2016-2018","{8C88E09E-F4A6-405A-944B-E8B50A4BB034}","CEGL004539",3.9544797481875,200,3
"LIRI",2011,"2011-2013","{8D91CB7C-BF03-4F24-9C24-CF8205159668}","CEGL008431",1.33517687625,50,3
"CUGA",2011,"2011-2013","{8EA69345-420F-4265-B1B5-40F3DDE3C98B}","CEGL006192",2.03614473628125,50,3
"LOOK",2011,"2011-2014","{8EC0DEC5-D0DC-4A38-A309-48B035F5CBB6}","CEGL007231",2.7371125963125,100,3
"MACA",2011,"2011-2013","{8ECB838E-9C3A-44AC-900B-7CB76403FBA9}","CEGL004133",1.59239477446875,100,3
"RUCA",2011,"2011-2013","{8F6DBCB6-D99F-4859-AF82-75F3673801B2}","CEGL002070",1.03868906990625,25,3
"KIMO",2016,"2016-2018","{922C309C-C0E5-47E0-8F87-01142AD29D84}","CEGL007244",3.330088209,175,3
"LIRI",2011,"2011-2013","{9376FCA1-C4B3-469F-91AD-BF0E78B2170B}","CEGL007388",0.7853981625,25,3
"RUCA",2016,"2016-2018","{93DBB9F0-04B3-4C09-BCDA-E5267C2A37F4}","CEGL007268",1.2527100691875,100,3
"GUCO",2016,"2016-2018","{95E0989A-657A-4B45-AB53-9BBD95A6AA10}","CEGL008475",0.70882184165625,25,3
"RUCA",2011,"2011-2013","{96814E2C-63E3-4FB3-9164-0E18CA45D606}","CEGL008431",1.6846790585625,100,3
"DONE",2016,"2016-2018","{96DD572B-908F-45BB-ACF5-67C88F454625}","CEGL002070",,0,3
"KIMO",2016,"2016-2018","{976EA466-658F-4AAB-A674-8DBB11A8EE6F}","CEGL006281",3.92110032628125,75,3
