"Event_ID","UnitCode","SubunitCode","panel_init_year","panel_label","avgPlotCWDVol","cwdPercentOfLiveVol","CEGL"
"{552C47C2-EA2F-4525-B9C6-53A74E89D3F3}","RUCA","RUCA",2016,"2016-2018",25.7804861247098,7.14845566878691,"CEGL002070"
"{557397DC-82A4-4B13-AC23-745912A25B83}","CHCH","CHIC",2011,"2011-2013",4.00952677877945,1.36118666666667,"CEGL007247"
"{5578440F-DAF5-4F51-9D6E-91FE76D94A98}","FODO","HEIM",2016,"2016-2018",26.8946719315052,17.0450517815845,"CEGL007246"
"{56481D04-3F0B-4D03-A1D9-3E367222F526}","LIRI","LIRI",2011,"2011-2013",28.0821087082976,15.4105672293661,"CEGL006011"
"{56628658-9536-474B-8F04-3B27DB520ED6}","CARL","CARL",2011,"2011-2013",68.8559117971163,19.400547938147,"CEGL007519"
"{56E30A9C-7C8A-4ADC-8A4F-878AEB25B152}","ABLI","BIRT",2011,"2011-2012",33.3137700917627,5.79467062576205,"CEGL007220"
"{56EFBB32-DF35-47C6-8173-47511171A081}","MACA","MACA",2011,"2011-2013",43.2257829266107,10.6129405673539,"CEGL005022"
"{574F7549-9A28-4DA1-B1FB-01AC15A38611}","RUCA","RUCA",2011,"2011-2013",31.2588876176382,16.8991220894962,"CEGL008431"
"{57A2DDB1-40F0-4C24-B16A-EF8E9DCBC0A4}","CHCH","LOOK",2011,"2011-2014",50.3195610736821,9.53137325901046,"CEGL008430"
"{57BC485A-0752-42D7-AC59-33605C8DD48D}","NISI","NISI",2016,"2016-2018",151.051210762095,53.2382128960185,"CEGL008462"
"{57EB36ED-0AB3-4186-A5E3-7755887DA03E}","COWP","COWP",2011,"2011-2013",1.54212568414594,0.385827493589177,"CEGL004418"
"{589706A1-8D89-49B4-8279-775A28FFDFDD}","COWP","COWP",2011,"2011-2013",7.15546317443717,2.70277895374218,"CEGL006327"
"{58CB9647-0A02-4449-BCF4-CA85B0DD31B5}","NISI","NISI",2011,"2011-2013",10.7486160184972,3.25186203181038,"CEGL008487"
"{58F13E25-4C62-40E2-BB86-29A5565D6D06}","FODO","HEIM",2011,"2011-2013",102.513534237371,29.7325391273422,"CEGL007334"
"{596B3551-8CC4-4B2F-995B-C59EEC49D083}","CARL","CARL",2011,"2011-2013",30.8116711692359,8.0046548293612,"CEGL007230"
"{598DFDB5-6B47-4B97-8832-EB6B6B25C273}","LIRI","LIRI",2011,"2011-2013",0,0,"CEGL007500"
"{59E710AC-B838-4A4F-B98F-8A9696E51AA0}","FODO","HEIM",2011,"2011-2013",37.7088282915786,52.3996643152864,"CEGL007246"
"{5AFA15B5-976A-4B65-853D-B9E5E34D6A6C}","NISI","NISI",2011,"2011-2013",33.8650800238449,10.3448971999698,"CEGL008462"
"{5B5ACCDB-AD76-4D53-923B-33E6009619EC}","MACA","MACA",2016,"2016-2018",105.450554281899,75.6549059366085,"CEGL007795"
"{5B9DD68F-DEBC-4B6E-A07E-DAC1C7862600}","GUCO","GUCO",2011,"2011-2013",24.5814834052863,3.22356918737737,"CEGL007244"
"{5BD1D698-4615-41F1-8687-43B98D341A08}","FODO","HEIM",2011,"2011-2013",48.3302189411338,22.4429756341908,"CEGL007246"
"{5C655B00-89D8-4F0B-A6A8-54BDB05FD5E5}","LIRI","LIRI",2016,"2016-2018",10.9336711005947,3.27009094461657,"CEGL007244"
"{5D055BB2-2A2E-498B-B645-DDCBD13D2BCC}","ABLI","KNOB",2016,"2016-2018",32.0453717165527,30.7525707581034,"CEGL002070"
"{5D909E40-AA9D-4899-8C17-42EF27F74060}","CARL","CARL",2011,"2011-2013",7.15931848864753,2.08588830011157,"CEGL006286"
"{60700C1A-D207-4EEC-9668-A08A7740F4FC}","CUGA","CUGA",2011,"2011-2013",46.7418294864635,10.9232637823768,"CEGL007240"
"{60BB56CC-408A-4E4F-B08B-2A749ACA7048}","KIMO","KIMO",2011,"2011-2013",30.6574586008213,12.6872698149773,"CEGL006281"
"{60D9C410-F16C-417A-B501-D7B464770F97}","CHCH","LOOK",2016,"2016-2018",40.1415315583189,6.53010505415294,"CEGL007700"
"{612D8FF3-4408-4565-9954-1101F35DB64B}","RUCA","RUCA",2016,"2016-2018",34.2698880159332,16.0178764532783,"CEGL008431"
"{62157A00-5076-443E-B6F4-D142EEF1261E}","COWP","COWP",2011,"2011-2013",1.24912180415821,0.573196862638726,"CEGL007244"
"{622D92CF-7396-4550-93C0-7B6A155441AF}","STRI","STRI",2016,"2016-2018",2.79124748830415,2.76004468297955,"CEGL007124"
"{623FE315-7A46-4F3F-85D0-CAD84A12D200}","CARL","CARL",2016,"2016-2018",15.1436742183131,3.58699851022509,"CEGL007267"
"{62CA5D53-7C26-4700-A143-CFB832CB003B}","CARL","CARL",2011,"2011-2013",67.5296837087508,20.313984001873,"CEGL007267"
"{6308EC6C-1512-48D2-A3DD-5FEE37E509DB}","CUGA","CUGA",2011,"2011-2013",20.1902805196807,4.96909926601792,"CEGL007692"
"{63D6D7AF-8835-486F-BC3B-BF44FDDCAB6D}","COWP","COWP",2016,"2016-2018",47.7711983806309,26.7366373568985,"CEGL006227"
"{6415B15C-8132-42B5-AB12-F11205DAD8D2}","RUCA","RUCA",2011,"2011-2013",6.57978765654549,1.98164971077208,"CEGL002070"
"{648AEFD0-D0F9-43A5-BACE-8947ABBC0D45}","COWP","COWP",2011,"2011-2013",2.73341777514868,4.00524851011729,"CEGL004638"
"{649ED653-9247-4EF1-9559-3A83C695CAAC}","KIMO","KIMO",2011,"2011-2013",7.66436465020533,2.2972805656145,"CEGL008431"
"{653146DE-1F03-4021-AF30-FE9DB88AF62A}","LIRI","LIRI",2016,"2016-2018",19.1686222539341,8.5358169115204,"CEGL007244"
"{65B882C9-51EE-40CB-A737-0BA26391D8AB}","ABLI","BIRT",2011,"2011-2012",31.9836866891868,19.5719162608498,"CEGL004133"
"{668ABD67-5484-42B0-9084-13936CD1ABE7}","GUCO","GUCO",2016,"2016-2018",7.57183710915657,0.976007941554251,"CEGL007244"
"{66B23BDB-8E4A-45F2-869C-3AD9D86D0F33}","CUGA","CUGA",2016,"2016-2018",26.0619240620664,7.98415488466974,"CEGL007267"
"{66E0D6E3-B9F3-4B19-9BE8-93BA85B75091}","KIMO","KIMO",2016,"2016-2018",20.0630551507387,24.1572416996667,"CEGL007493"
"{66E94B30-2329-42D3-804B-E89F98BC5D21}","NISI","NISI",2011,"2011-2013",26.3395066852127,6.3942566833054,"CEGL008466"
"{67D7F080-8696-46A8-B91A-1A86B34C5105}","COWP","COWP",2016,"2016-2018",17.5416796571601,8.01829499316768,"CEGL006011"
"{6861D43E-0EE7-4B42-9471-8E2F62F88D1D}","MACA","MACA",2011,"2011-2013",4.56469202507199,1.48916874753783,"CEGL004133"
"{6876576B-5D50-4590-B5A5-6D55448C374E}","MACA","MACA",2016,"2016-2018",2.1165675014903,0.616977649180631,"CEGL004133"
"{68C1ED8C-1F99-4564-83D5-B7571FC373D6}","RUCA","RUCA",2016,"2016-2018",19.0491075134127,6.12871344065071,"CEGL002070"
"{69A004F9-A253-4922-A5E4-14117EEBF1D8}","KIMO","KIMO",2011,"2011-2013",5.98344765448625,2.92499805198171,"CEGL008431"
"{69E1AE4C-C895-485D-ABDD-39A9D7D0C089}","COWP","COWP",2011,"2011-2013",0,0,"CEGL007216"
"{6A08DB0A-E4DC-4C9C-A668-12F815B82254}","CUGA","CUGA",2016,"2016-2018",90.7078327414643,43.9009258904747,"CEGL007240"
"{6AC5C8BE-4560-49A4-941E-C9024C46DC2D}","ABLI","KNOB",2011,"2011-2013",53.8703054614281,46.742483395827,"CEGL002070"
"{6B24322C-388F-4380-B696-364D97E0C7F2}","CUGA","CUGA",2016,"2016-2018",14.1567137804597,1.61152039329165,"CEGL007267"
"{6BA603BD-56E2-423A-8786-81F8BF145817}","LIRI","LIRI",2016,"2016-2018",17.5416796571601,6.5132381864009,"CEGL007244"
"{6C582672-9359-4183-A592-78783F873FAA}","ABLI","KNOB",2011,"2011-2013",51.6033807057336,17.2145058051066,"CEGL004741"
"{6CE72E98-1C38-4515-B50B-F46B5D94C291}","NISI","NISI",2016,"2016-2018",3.20762142302356,0.926395567940552,"CEGL008462"
"{6CEF417E-77B0-4E3B-BFBF-7D0C1E91BEFA}","RUCA","RUCA",2011,"2011-2013",37.0817999884049,18.1494634385896,"CEGL008431"
"{6D88A099-D7F7-4C47-83A1-ABABD1FAE902}","RUCA","RUCA",2011,"2011-2013",6.29202700388386,2.18270925383823,"CEGL007268"
"{6DAFBCF9-6165-4FCF-9E55-4FE60044F35E}","CARL","CARL",2011,"2011-2013",10.9490923574362,2.53298142903378,"CEGL007267"
"{6DF5C273-D5D4-41D1-B37B-82CF392206AB}","GUCO","GUCO",2011,"2011-2013",38.2667473337357,9.52796465530414,"CEGL008475"
"{6E430B57-E3B6-468C-A0BF-CC9857F994A4}","CHCH","CHIC",2011,"2011-2013",3.94784175141361,0.792939325224811,"CEGL008443"
"{6E5645F8-16AE-4AC1-9A5A-54DDADD50CC2}","LIRI","LIRI",2016,"2016-2018",25.645550127347,7.17605875070307,"CEGL007493"
"{6F0C2DE2-C851-4B01-962E-C973DCC5E93A}","MACA","MACA",2011,"2011-2013",13.9716586983622,7.97802852099924,"CEGL008442"
"{7030A969-863E-4DD8-8D7B-D8FA172727F3}","GUCO","GUCO",2016,"2016-2018",62.3635626668619,19.0185785790631,"CEGL007221"
"{7032DA48-EC5A-41EF-849A-2AF81B9822E8}","LIRI","LIRI",2011,"2011-2013",16.346532251947,17.8461701364847,"CEGL008430"
"{70FDB1E2-C8E4-4E3A-84CC-CB9F05B8C4B2}","SHIL","SHIL",2011,"2011-2013",4.93480218926701,3.82355469650327,"CEGL007246"
"{71CCC62C-E583-4AA8-A0E4-3C448A33FE63}","MACA","MACA",2016,"2016-2018",0,0,"CEGL004133"
"{73610535-60B0-4386-9624-F4AFCC0C793D}","SHIL","SHIL",2016,"2016-2018",9.67926200837658,3.03746931360362,"CEGL007246"
"{73AB927B-657F-4826-A1FF-33F3EDCBACC5}","KIMO","KIMO",2011,"2011-2013",35.5845501616676,20.5433624069754,"CEGL007216"
"{74EB49A1-6C25-4786-8FE4-599155A7BA0E}","LIRI","LIRI",2016,"2016-2018",21.45096826647,9.67486664521349,"CEGL007244"
"{75E2ACE6-3D23-4691-89C6-4EFE64896B31}","CUGA","CUGA",2011,"2011-2013",5.14298915662671,3.21040210807656,"CEGL007267"
"{76EA2209-15E8-4DA5-A277-FA483639F797}","FODO","HEIM",2016,"2016-2018",107.547845212338,34.3266642117259,"CEGL007246"
"{773F1AB3-0C02-4DBE-9B00-B051976587D6}","STRI","STRI",2011,"2011-2013",12.5991668394723,9.03578995726915,"CEGL004697"
"{774DDF67-6436-418B-8B7B-F38BC887120C}","NISI","NISI",2016,"2016-2018",67.0824672603485,17.6190874377282,"CEGL008462"
"{77BE89F7-AE28-44D8-BC91-AB7C6243AF2C}","KIMO","KIMO",2011,"2011-2013",21.4047044959457,6.87234532516741,"CEGL008462"
"{7870E8BC-42B8-4811-A4F6-6084E38C2853}","CARL","CARL",2011,"2011-2013",30.2565059229434,2.53259229394245,"CEGL007944"
"{7951474E-941E-405A-A0D5-E2DC57E78D29}","SHIL","SHIL",2011,"2011-2013",0,0,"CEGL007246"
"{796003E5-D515-45F8-A068-327AAA036DE6}","STRI","STRI",2011,"2011-2013",1.24912180415821,0.85794625685893,"CEGL007124"
"{7979524F-8425-4FD1-88EF-FA38CE89B3D6}","CUGA","CUGA",2011,"2011-2013",10.1471870016803,4.94840850784213,"CEGL006271"
"{7A0F0D44-DF80-44C6-9C53-BC58B21D5896}","CHCH","LOOK",2011,"2011-2014",111.804112100581,,"CEGL008430"
"{7B1149DB-7498-4B58-8C60-D8DEA977A601}","GUCO","GUCO",2011,"2011-2013",65.3861290077879,13.5762654395352,"CEGL007244"
"{7D3F3658-2962-4700-80C6-57BF2B1E23DD}","ABLI","KNOB",2016,"2016-2018",32.7084857607354,10.9628810100472,"CEGL004741"
"{7DABA295-95B6-49BA-9495-D11F9C5FCBA6}","KIMO","KIMO",2011,"2011-2013",33.433284832284,38.0105458070479,"CEGL006281"
"{7E113D4E-3415-4A9F-A4E4-5965F4F15F4E}","KIMO","KIMO",2011,"2011-2013",7.77616876230591,4.53468853770682,"CEGL007493"
"{7E7DBB3F-272B-4486-9891-32C4AFE99673}","RUCA","RUCA",2011,"2011-2013",13.9716586983622,4.44015041487728,"CEGL008442"
"{7EF67522-A909-469F-AF74-CB7E85F1F721}","SHIL","SHIL",2016,"2016-2018",18.0737130181904,22.1403883692123,"CEGL007244"
"{7FFC44F5-EC59-48F1-A4D3-EDD41FED5112}","FODO","HEIM",2011,"2011-2013",1.7001935667709,0.842538308140664,"CEGL007246"
"{80C1BC7B-A05C-4C97-B840-B6C6940550D9}","COWP","COWP",2011,"2011-2013",0.986960437853402,0.23207536778964,"CEGL007216"
"{80CC632F-EB22-4150-8AA2-CC6DF7EEAF8D}","SHIL","SHIL",2016,"2016-2018",30.6420373439799,10.0635970610341,"CEGL007246"
"{8146BADB-7DE8-46E7-A709-CE6AB5FEA6DC}","CHCH","LOOK",2011,"2011-2014",7.57183710915657,1.84643722210913,"CEGL007700"
"{8156AB30-AAC4-43B1-854E-57BCF3EDE56B}","CARL","CARL",2016,"2016-2018",85.0482314806487,29.8792808656635,"CEGL007267"
"{81728DF2-0D47-46D4-B7B0-E5079C9263F3}","SHIL","SHIL",2011,"2011-2013",1.24912180415821,0.491417520112143,"CEGL007795"
"{824890C5-3804-47CF-BBBF-902C86BB8342}","COWP","COWP",2016,"2016-2018",36.9750334868725,20.125195486859,"CEGL007244"
"{8297F31C-18F5-40D2-84C7-CA71B5D57D51}","CHCH","CHIC",2016,"2016-2018",0.986960437853402,0.215639190640718,"CEGL008443"
"{8310DD2F-79BF-410C-B6B7-869AFED3F6F3}","NISI","NISI",2011,"2011-2013",8.20410863965641,1.73826166250732,"CEGL008487"
"{834A552B-8F55-424B-914A-85B56EB2C9CC}","CARL","CARL",2016,"2016-2018",25.1559252226307,4.13668024079977,"CEGL006286"
"{841BA0A2-93E2-487F-9AFE-62B461357973}","MACA","MACA",2011,"2011-2013",10.4247696248266,2.72691727786526,"CEGL002070"
"{847B3B40-FA8C-40D4-8C30-6ABB63824BAD}","RUCA","RUCA",2016,"2016-2018",16.6780892740384,8.33437369157274,"CEGL008442"
"{84807A1D-578E-4EBF-81F6-34BFB4549BB5}","CUGA","CUGA",2016,"2016-2018",13.1697533426063,2.88436411273329,"CEGL007692"
"{8488191D-6102-43FF-967E-1878FFB826E9}","FODO","HEIM",2011,"2011-2013",32.2458480554916,14.1237523997652,"CEGL007246"
"{848DB109-2DDA-4E40-BEE4-DD1F36E86480}","GUCO","GUCO",2016,"2016-2018",83.3518932280881,19.7806557008143,"CEGL006327"
"{84B55C5C-2AA7-4827-B28E-060B72B43AB1}","FODO","DONE",2011,"2011-2013",2.49824360831643,0.605678276041565,"CEGL007105"
"{84F726FB-B7EB-4704-8420-D2FE119C00D8}","STRI","STRI",2011,"2011-2013",68.3624315781896,134.669195828902,"CEGL003938"
"{8599CD48-3DF4-4BFF-ADA9-0703C97532BF}","COWP","COWP",2011,"2011-2013",8.48554657701304,2.03570417327213,"CEGL004418"
"{859AD631-1CB8-4377-B8BA-A705E52D52EE}","CUGA","CUGA",2011,"2011-2013",175.678957937906,103.975642797926,"CEGL007267"
"{86009B3C-D9BD-462E-811E-7F82AE576B88}","COWP","COWP",2011,"2011-2013",36.98402922003,23.8013728411389,"CEGL006227"
"{86631B3C-A27F-4FEC-A7CB-2D7CC7BA6775}","CUGA","CUGA",2011,"2011-2013",9.4223879301317,4.27341928902989,"CEGL007267"
"{8843F2A6-314E-432D-BEF3-E65153C460F8}","FODO","DONE",2011,"2011-2013",7.91496007387904,1.55149521068875,"CEGL007220"
"{88BFCE4D-364B-48A8-9A71-66359F085BB9}","CUGA","CUGA",2011,"2011-2013",30.7499861418701,10.5873997497627,"CEGL007692"
"{89204863-1D50-4078-AEA0-91FC01078F68}","NISI","NISI",2011,"2011-2013",10.9645136142776,1.57002566542583,"CEGL008462"
"{89A45258-D396-4E55-A247-85B66FD5235B}","ABLI","KNOB",2016,"2016-2018",12.7379581510455,7.19023421695761,"CEGL002070"
"{89B913F0-C4E2-4DFE-BC77-E4A32F25DD2F}","SHIL","SHIL",2016,"2016-2018",104.22199415353,45.7179549637261,"CEGL007246"
"{89E6D95E-3587-4A80-9E58-9B16A31B112F}","STRI","STRI",2011,"2011-2013",9.16022656382689,4.02596238786843,"CEGL007808"
"{8BE078C6-94BB-4A8A-9FF5-E6D6C2EF7612}","CUGA","CUGA",2016,"2016-2018",13.1697533426063,0.187105457470075,"CEGL006192"
"{8CA3217D-646F-452A-B1E0-840CF6AC6A54}","SHIL","SHIL",2011,"2011-2013",12.1211078773871,6.71258582857609,"CEGL007795"
"{8CDCC3E4-27EF-4738-822B-147EA0A5E1F8}","SHIL","SHIL",2011,"2011-2013",39.3242049457215,21.1742269457488,"CEGL007246"
"{8D25F180-9C9C-4687-9565-763205E5BBAE}","RUCA","RUCA",2011,"2011-2013",5.25864858293766,2.07267556717486,"CEGL008442"
"{8D91CB7C-BF03-4F24-9C24-CF8205159668}","LIRI","LIRI",2011,"2011-2013",16.3311109951055,7.07941717683122,"CEGL008431"
"{8DA12015-485E-4DE1-A958-EE9058E53095}","CHCH","LOOK",2016,"2016-2018",3.08810668250225,0.784090366333432,"CEGL004418"
"{8E877F21-7654-4C8A-94A2-2DAFABAACD30}","GUCO","GUCO",2016,"2016-2018",6.27424849778234,1.448698462079,"CEGL008475"
"{8EA69345-420F-4265-B1B5-40F3DDE3C98B}","CUGA","CUGA",2011,"2011-2013",127.179105171516,40.4406393811382,"CEGL006192"
"{8EC0DEC5-D0DC-4A38-A309-48B035F5CBB6}","CHCH","LOOK",2011,"2011-2014",3.08425136829188,1.28385192719473,"CEGL007231"
"{8ECB838E-9C3A-44AC-900B-7CB76403FBA9}","MACA","MACA",2011,"2011-2013",13.979369326783,6.99361293478415,"CEGL004133"
"{8F2CD3DE-88DA-43FA-8278-9103A137CB93}","COWP","COWP",2016,"2016-2018",64.3027857146754,23.6618526820195,"CEGL004418"
"{8F6DBCB6-D99F-4859-AF82-75F3673801B2}","RUCA","RUCA",2011,"2011-2013",16.7474849298249,5.38376873147825,"CEGL002070"
"{8F91F154-0845-4D77-A5ED-EBD60611DD22}","SHIL","SHIL",2011,"2011-2013",27.357309636749,14.4522620839505,"CEGL007244"
"{8FD025B3-FDAA-42C6-A250-79E6D39748C2}","LIRI","LIRI",2011,"2011-2013",17.1522929219132,6.45371302564928,"CEGL008431"
"{900B2D1D-2673-4BB3-89D0-DD9DA150B9BA}","CUGA","CUGA",2011,"2011-2013",7.8648409891443,2.56112190332326,"CEGL007220"
"{922C309C-C0E5-47E0-8F87-01142AD29D84}","KIMO","KIMO",2016,"2016-2018",17.4722840013735,5.26048405527416,"CEGL007244"
"{92AC30E6-B474-4089-ACD0-1B6035BF549A}","GUCO","GUCO",2016,"2016-2018",23.2398340600793,6.92606373039675,"CEGL007221"
"{92FB9B83-B376-41DF-ADB4-5C68BF902EA3}","LIRI","LIRI",2016,"2016-2018",13.1312002005027,9.49649224748617,"CEGL007500"
"{9312B277-A6F2-42E3-9865-236F39EEBD79}","COWP","COWP",2016,"2016-2018",1.54212568414594,1.01887552734132,"CEGL007216"
"{9376FCA1-C4B3-469F-91AD-BF0E78B2170B}","LIRI","LIRI",2011,"2011-2013",7.9419472733516,2.48378736802885,"CEGL007388"
"{9388A5E3-5951-4B7E-A081-0E3581AC12B6}","FODO","HEIM",2016,"2016-2018",31.3128620165833,15.5494287637809,"CEGL007246"
"{9399E14B-83B9-4E89-B2BF-3A20A0DB3096}","CHCH","CHIC",2011,"2011-2013",1.24912180415821,0.446866469254651,"CEGL007247"
"{94668689-9389-4886-AFDC-AB7435724EF1}","CARL","CARL",2016,"2016-2018",19.4462048770803,13.6189033905035,"CEGL007519"
"{95251CCD-8129-4A62-B2F0-F2D23BBE10B2}","SHIL","SHIL",2011,"2011-2013",68.2853252939823,34.5856187936703,"CEGL002431"
"{95E0989A-657A-4B45-AB53-9BBD95A6AA10}","GUCO","GUCO",2016,"2016-2018",25.4913375589324,4.18992576366736,"CEGL008475"
"{95E21D12-5BB1-4363-949D-FD0EE19A3299}","GUCO","GUCO",2011,"2011-2013",259.771071494384,56.5811007371178,"CEGL007221"
"{965AF2DF-BAAB-4F93-8908-3BEF27AC6B97}","SHIL","SHIL",2011,"2011-2013",13.2160171131307,5.22744816140494,"CEGL007795"
"{96814E2C-63E3-4FB3-9164-0E18CA45D606}","RUCA","RUCA",2011,"2011-2013",41.1439132530137,11.8380718328896,"CEGL008431"
"{96B0C2D1-C065-45EE-A205-8C46BBBC9F66}","RUCA","RUCA",2011,"2011-2013",87.2997349795018,22.3257468568054,"CEGL002070"
"{96DD572B-908F-45BB-ACF5-67C88F454625}","FODO","DONE",2016,"2016-2018",71.9902822501429,21.7813625227418,"CEGL002070"
"{973AE60E-C7A3-423E-9740-1E4A96534798}","MACA","MACA",2016,"2016-2018",48.1914276295607,9.86185141788994,"CEGL005018"
"{976EA466-658F-4AAB-A674-8DBB11A8EE6F}","KIMO","KIMO",2016,"2016-2018",58.909201134375,38.691722622061,"CEGL006281"
"{97B8817D-7596-4082-9FD4-A93B55E1DD4B}","CARL","CARL",2016,"2016-2018",116.881560915631,13.9566026958339,"CEGL007944"
"{97F00072-314A-41ED-A4E4-37A491874668}","GUCO","GUCO",2016,"2016-2018",24.334743295823,5.08048769413974,"CEGL008475"
"{984E1621-E522-445F-98B3-F529E88DCD69}","COWP","COWP",2011,"2011-2013",13.1389108289234,11.9728757130128,"CEGL006011"
"{98562D23-2785-411E-858F-40261DCAD7CE}","CUGA","CUGA",2011,"2011-2013",18.8601971171049,0.282227787024582,"CEGL006192"
"{99203CD4-8F44-4FFF-BA46-16D72E3E20DC}","CUGA","CUGA",2011,"2011-2013",102.227511602034,20.2629559169482,"CEGL007692"
"{994B699B-1F1D-4F5D-B53A-6DE0B8DDDE77}","RUCA","RUCA",2016,"2016-2018",135.857417459047,58.7215604012932,"CEGL007268"
"{99C3AACE-3F11-453B-832F-A902C26DDAA1}","RUCA","RUCA",2011,"2011-2013",37.4890753815878,9.84668088529489,"CEGL007268"
"{99EBA8A9-EA9D-4130-B92F-53D08BB7EC5F}","CUGA","CUGA",2011,"2011-2013",1.54212568414594,0.612443504410867,"CEGL006271"
"{9A849955-DA91-495F-84D1-33950C597773}","LIRI","LIRI",2011,"2011-2013",19.1012557108898,11.6906668299387,"CEGL008430"
"{9A858967-926A-4E9B-A313-87FA0DC9B74B}","NISI","NISI",2011,"2011-2013",48.4844315095484,9.99627288300091,"CEGL008462"
"{9B828261-53D6-4804-A7A5-3AAAC39752C8}","NISI","NISI",2011,"2011-2013",72.8808598327372,18.4370873440498,"CEGL008462"
"{9C9B760E-5FC0-4F96-A268-864092179475}","SHIL","SHIL",2016,"2016-2018",43.2720466971351,8.31365159928679,"CEGL007246"
"{9CBA2CA6-FBD4-4AEB-BE08-64F6493CD251}","CHCH","LOOK",2016,"2016-2018",86.8216760174165,,"CEGL008430"
"{9D0D5095-D9D8-46E5-8ECC-ABB7F8CA2D85}","CHCH","LOOK",2016,"2016-2018",0.867445697332092,0.155234071867794,"CEGL007334"
"{9D61EE82-E53B-4882-AB16-FA55F8E3D2CF}","ABLI","KNOB",2011,"2011-2013",82.1952989649787,75.8573412629021,"CEGL007220"
"{9D8FDB79-9E6D-44BB-B00D-5BA7D312083F}","CHCH","LOOK",2011,"2011-2014",4.08663306298674,1.04908722661448,"CEGL004418"
"{9F6C9255-0B2B-4E62-8A19-D2A027F91FBF}","LIRI","LIRI",2016,"2016-2018",1.54212568414594,0.845047202462826,"CEGL004098"
"{9F7917FE-03E8-4380-92FF-5224E7E74547}","CARL","CARL",2011,"2011-2013",40.8663306298674,26.2299240770147,"CEGL007519"
"{9F7A1C2A-7BDB-4350-98B0-699B36DDB98E}","CARL","CARL",2011,"2011-2013",109.47550231752,46.5071443515574,"CEGL007519"
"{9FB9B1EF-ADB3-4C26-94D9-687122F0BD5C}","NISI","NISI",2011,"2011-2013",22.5612987590551,12.7802208591352,"CEGL008462"
"{A02623B0-5954-4846-BF01-D3B3AAE9957C}","SHIL","SHIL",2016,"2016-2018",4.38349225718484,2.1459925367391,"CEGL007246"
"{A0544851-F66F-4CC6-9C53-A773F7353C7F}","GUCO","GUCO",2011,"2011-2013",44.8912786654884,11.6370977728334,"CEGL002591"
"{A0A7977B-22D6-454C-931C-8F5417F46126}","STRI","STRI",2016,"2016-2018",12.1673716479115,5.19259546512456,"CEGL007699"
"{A0B66720-421B-478C-B17F-C8D4F52A02DA}","CARL","CARL",2011,"2011-2013",8.2272405249186,2.3231010360882,"CEGL006286"
"{A0F2A18D-D892-46B9-8ED9-3D757213DED0}","CARL","CARL",2016,"2016-2018",50.4622076994656,19.6163103997776,"CEGL007519"
"{A142E7A1-C498-4B98-BA8C-49CE2F702B95}","COWP","COWP",2011,"2011-2013",19.6466812160193,5.98108867962589,"CEGL006011"
"{A259D10C-03E1-4781-BD01-C6A0CD179BAA}","STRI","STRI",2011,"2011-2013",29.1307541735168,55.9591562079209,"CEGL007124"
"{A3681F79-2079-4028-9975-3E947AD0AB8A}","MACA","MACA",2016,"2016-2018",24.5814834052863,5.53355428450004,"CEGL005022"
"{A3A92DA1-8705-4B23-8EA7-15019E56B320}","CUGA","CUGA",2016,"2016-2018",73.513131363237,15.4180857720639,"CEGL007240"
"{A3CBE707-2D0C-49E5-972B-C4446F2E8D64}","NISI","NISI",2016,"2016-2018",18.5286400950135,3.65926523251977,"CEGL008462"
"{A4310F27-4F15-4DE7-86BD-6A034349E67B}","CUGA","CUGA",2011,"2011-2013",199.60118261322,25.7438941769285,"CEGL007267"
"{A461B7EA-4E7E-4D20-9DA4-ED9E53A04190}","CHCH","CHIC",2011,"2011-2013",58.8937798775335,15.9092146517628,"CEGL008429"
"{A4852929-201E-4567-91F0-B9336A794F81}","COWP","COWP",2011,"2011-2013",7.47930956810782,2.28138391076431,"CEGL007221"
"{A4B39D9A-96AE-48EB-800D-F3F838428675}","MACA","MACA",2011,"2011-2013",25.3988100178837,12.5627459388767,"CEGL008442"
"{A4D4F4E5-9186-412E-85E9-F702E50BF8BD}","MACA","MACA",2011,"2011-2013",4.7497471071695,0.77456107232282,"CEGL002411"
"{A791209E-BC49-4A25-99E7-F4E7B71A9CDC}","ABLI","BIRT",2016,"2016-2017",39.9256339625384,6.44975386818705,"CEGL007220"
"{A84DFE88-DA37-4A3C-8E6D-041BEDC78381}","CUGA","CUGA",2016,"2016-2018",80.1828249471682,14.4393448246166,"CEGL007240"
"{A8947346-86E8-4CA8-ABF8-5B6E01CD70D2}","ABLI","BIRT",2016,"2016-2017",78.6043491576103,19.434128381311,"CEGL007124"
"{A9E50AA0-DA18-49A2-A55E-964DDFDD8006}","KIMO","KIMO",2011,"2011-2013",24.6740109463351,24.2738357942561,"CEGL008431"
"{A9F46A70-3AD5-41DA-949D-2C4E70AAA84B}","GUCO","GUCO",2016,"2016-2018",76.6950506915248,15.3161190278734,"CEGL007244"
"{AA3B4105-3D69-42F0-ABE7-1E54B3415EA6}","CUGA","CUGA",2011,"2011-2013",10.7023522479728,3.69168436698585,
"{AA3E4745-140F-49A7-BD28-FC5708B127DB}","CUGA","CUGA",2011,"2011-2013",86.6674634490019,49.925604519496,"CEGL006286"
"{AAB151DF-B384-4AA3-82F2-69E655E595D3}","FODO","DONE",2011,"2011-2013",27.4035734072734,7.9215173525697,"CEGL007246"
