"event_ID","panel_init_year","panel_label","Unit_Code","SubunitCode","CEGL","EventAvgGrowthDBH","EventAvgRelBAGrowth","countDied","countTotalLivingInit","Event_ba_avg","AnnualEventMortalityPercent"
"{AD4703C2-C489-4956-B81B-361A96767319}",2016,"2016-2018","Liri","LIRI","CEGL008430",1,1.32811998778935E-02,0,7,1.99810201278516,0
"{AE9A95E4-9E3C-4136-B8AE-4796F9F18ACC}",2016,"2016-2018","GUCO","GUCO","CEGL002591",1,1.75858308647367E-02,1,12,3.1533736224375,1.66666666666667
"{AF53FA00-501D-409F-AA74-A00A113EF804}",2016,"2016-2018","CUGA","CUGA",,1.8,2.94534633328357E-02,1,15,3.58460630103516,1.33333333333333
"{B575E194-AE66-4F89-9344-6637472E037B}",2016,"2016-2018","ABLI","KNOB","CEGL007220",3.875,7.62819491812788E-02,0,8,2.51032887689063,0
"{B6E68142-F4B7-4D8D-AECB-87831CD9D337}",2016,"2016-2018","FODO","DONE","CEGL007220",1,1.00934131752826E-02,1,12,9.83367586835156,1.66666666666667
"{B6F6D70A-A8A8-4C8A-988D-33A55BA7FAD4}",2016,"2016-2018","SHIL","SHIL","CEGL007246",1.77777777777778,3.02339295183564E-02,0,9,2.13481038044531,0
"{B81A2649-B970-46D4-827B-ABD4C45CEE81}",2016,"2016-2018","CARL","CARL","CEGL006286",0.75,1.12168959849109E-02,0,8,3.04955380283203,0
"{B81AF911-F809-413C-A77B-19E7C90C9A96}",2016,"2016-2018","Cowp","COWP","CEGL004418",0.1875,2.56008392789876E-03,2,16,2.95677864488672,2.5
"{B845E5E4-CA3B-4B17-B14A-946FB2DF85C3}",2016,"2016-2018","KIMO","KIMO","CEGL006281",2.85714285714286,4.49674668083021E-02,0,7,1.64172759655078,0
"{B8C03DD6-D2FB-46E3-AFFC-337E90444F14}",2016,"2016-2018","LIRI","LIRI","CEGL007493",0.8,7.92785377618842E-03,0,5,1.59288564832031,0
"{B978CC83-AFCF-4A2D-BE9E-8480023DEFF8}",2016,"2016-2018","SHIL","SHIL","CEGL004052",1.08333333333333,1.29708715187001E-02,2,13,4.03817373987891,3.07692307692308
"{BAB5CE87-5092-412F-AF51-7D7B992BF288}",2016,"2016-2018","RUCA","RUCA","CEGL008431",1.57142857142857,2.08228895488722E-02,0,7,1.84151325413672,0
"{BB16BF83-99A8-4772-ADCD-5956AB3610F1}",2016,"2016-2018","CUGA","CUGA","CEGL006271",1,2.43812461657845E-02,0,26,2.08842280147266,0
"{BC8DEB21-9BFB-4960-BC12-7BBD5E162FE5}",2016,"2016-2018","Maca","MACA","CEGL005018",1.4,1.74022998375624E-02,1,10,3.09214826567898,2
"{BE5C45B3-4BA2-4E40-80E8-0BBDBE465B6E}",2016,"2016-2018","NISI","NISI","CEGL008462",1.33333333333333,2.37801124892433E-02,0,15,2.75993823041016,0
"{BF268A3A-D4E4-4B21-8B0F-AE9CF04EA8CC}",2016,"2016-2018","COWP","COWP","CEGL007244",1.28571428571429,1.35919650341655E-02,0,7,2.50492926452344,0
"{C0462AEC-60AF-4336-B90C-7F13610A886D}",2016,"2016-2018","STRI","STRI","CEGL007124",1.57692307692308,4.27549555893838E-02,0,26,1.92275287657031,0
"{C0FE9EF3-4E8A-4D1A-84D3-547D141B5369}",2016,"2016-2018","CHCH","LOOK","CEGL007700",2.25,0.00994670809505,0,4,9.24609986803125,0
"{C211E050-6328-4373-A040-33B128BB4B88}",2016,"2016-2018","STRI","STRI","CEGL007124",1.11111111111111,0.026484235879573,1,18,2.25826515411328,1.11111111111111
"{C21C5F2C-D386-4554-A018-C9F285DCDBA9}",2016,"2016-2018","CARL","CARL","CEGL007230",0,0,0,3,3.25302101430469,0
"{C220835E-2DE8-4A13-89FC-29D4273175CC}",2016,"2016-2018","CUGA","CUGA","CEGL007267",2,1.78421937461355E-02,0,5,3.03139147032422,0
"{C59ACE34-7E2E-4B84-8182-E2D7A62E05F5}",2016,"2016-2018","NISI","NISI","CEGL008462",1.8,3.93221481750629E-02,2,43,4.40927437166016,0.930232558139535
"{C757EF88-CBAD-4763-9880-C090BF509E5B}",2016,"2016-2017","ABLI","BIRT","CEGL004133",2,2.91323801766387E-02,0,6,2.36355759527344,0
"{C86470B8-D8E6-4FB3-A074-26A35F018328}",2016,"2016-2018","STRI","STRI","CEGL007124",0.375,7.79473231743367E-03,0,32,3.63074844308203,0
"{C901CCEA-AFEF-45DE-8490-34EFA7CF05EE}",2016,"2016-2018","RUCA","RUCA","CEGL008442",0.636363636363636,9.36753981843609E-03,1,11,3.10207730494922,1.81818181818182
"{CAA2EDE9-3857-4FDB-89C9-AACD55886B3D}",2016,"2016-2018","STRI","STRI","CEGL007124",1.5,1.74877324380165E-02,0,2,0.7264933003125,0
"{CAEF9931-91FF-4A31-B26C-2E10A13D53B7}",2016,"2016-2018","CARL","CARL","CEGL007519",1.125,1.10035538165207E-02,0,8,3.14920119469922,0
"{CBE736CD-4BC5-45EF-85B4-71659B968D0D}",2016,"2016-2018","RUCA","RUCA","CEGL007233",2,1.32468404375433E-02,0,2,1.95097812303516,0
"{CC8D601E-57FF-44C4-AFDA-865CB4ACD5F4}",2016,"2016-2018","CARL","CARL","CEGL007519",1.84615384615385,2.28266883984655E-02,0,13,4.16555550435938,0
"{CD358F4E-6C05-42B1-B376-3D83E2035340}",2016,"2016-2018","SHIL","SHIL","CEGL002067",1.25,9.29003393989491E-03,0,8,5.05624610801953,0
"{CD7F0BA2-88E4-4CA0-B819-357211A4191F}",2016,"2016-2018","FODO","DONE","CEGL002070",0.571428571428571,6.0936832038594E-03,0,7,6.82363741057031,0
"{CF52CD25-108C-4406-916F-4ACA5E4D1B10}",2016,"2016-2018","CARL","CARL","CEGL006286",0.666666666666667,7.50869043598516E-03,0,9,4.29588251194922,0
"{D3ACE67A-F328-4EA8-8922-9B8D9958F607}",2016,"2016-2018","NISI","NISI","CEGL008462",1.15384615384615,1.48969347353904E-02,1,13,4.07695277415234,1.53846153846154
"{D5C46D65-B640-48E8-940C-D0DFF6A4B505}",2016,"2016-2018","MACA","MACA","CEGL008442",1.6,1.88702789052439E-02,0,5,1.29158727823125,0
"{D7C215B5-F164-460C-A70A-0C94D68E732D}",2016,"2016-2018","CUGA","CUGA","CEGL007267",1.77777777777778,3.62143580444234E-02,0,9,2.08842280147266,0
"{D838D313-849D-4614-9589-D052666F5CB6}",2016,"2016-2018","Cowp","COWP","CEGL007216",0.115384615384615,1.7840474339132E-03,1,26,3.61234067364844,0.769230769230769
"{D973EF95-2547-4CF0-8A13-A3B29DFB8E32}",2016,"2016-2018","Guco","GUCO","CEGL002591",0.388888888888889,6.59110804564658E-03,1,18,3.86538614412891,1.11111111111111
"{DF283F28-36D7-437E-96F7-933A950C6E2E}",2016,"2016-2018","Kimo","KIMO","CEGL006281",0.636363636363636,8.02626222744241E-03,2,12,2.75822017192969,3.33333333333333
"{E21DD77C-6D26-4ADA-8D20-6EB253582879}",2016,"2016-2018","FODO","DONE","CEGL003871",2,1.64576566043084E-02,1,6,10.7712449248359,3.33333333333333
"{E4744BF0-F412-4379-AD87-C943E1CB8D4C}",2016,"2016-2018","FODO","DONE","CEGL007220",1.33333333333333,2.27581259105104E-02,0,9,2.96389631573438,0
"{E52F2E53-D0EF-4FC2-ACB3-A885A12E8B69}",2016,"2016-2018","SHIL","SHIL","CEGL007795",0.888888888888889,1.13507473852837E-02,0,9,2.56849742830078,0
"{E59A2DF4-CDA2-4BE0-B504-EB840C343F86}",2016,"2016-2018","SHIL","SHIL","CEGL007795",1.28571428571429,1.43868681653999E-02,0,7,2.70299686362891,0
"{E5B9355F-6109-481D-AFD6-1A8A4E9C2B73}",2016,"2016-2018","STRI","STRI","CEGL007124",0.37037037037037,7.10499232558858E-03,2,27,4.01829334889062,1.48148148148148
"{E753287B-77CC-4BE8-9570-77ABB99A9B08}",2016,"2016-2018","STRI","STRI","CEGL004697",1.33333333333333,4.14716098543762E-02,0,18,1.70922275114063,0
"{E7686172-D74C-4B00-922A-4A45CAF61BBA}",2016,"2016-2018","CUGA","CUGA","CEGL006286",1.16666666666667,1.53335027518153E-02,0,6,1.90238161173047,0
"{E940E3DA-846A-4D96-9DC5-E5F6D7932794}",2016,"2016-2018","NISI","NISI","CEGL008462",0.2,6.91354141219104E-03,0,15,4.32877106000391,0
"{E9EE5E27-59DD-4949-B24E-AA81CA69859A}",2016,"2016-2018","SHIL","SHIL",,1.28571428571429,2.09988967748489E-02,0,7,2.50272033219141,0
"{EB890CC0-01F9-4BE1-8F44-A346C4177ECD}",2016,"2016-2018","Liri","LIRI","CEGL008431",2.10526315789474,3.44429648153503E-02,4,21,4.39577534074219,3.80952380952381
"{ED7A9735-A637-4D7B-A824-AAD52A9DC562}",2016,"2016-2018","COWP","COWP","CEGL007216",4.21428571428571,0.126424100956929,1,14,0.9385508041875,1.42857142857143
"{EED5EC95-BD62-4E2B-93A6-653EA3FFA691}",2016,"2016-2018","CHCH","CHIC","CEGL007217",1.5,3.01692582806879E-02,2,12,3.71022091965,3.33333333333333
"{F1FD42CF-D993-4FB8-B01D-C692B066DAF1}",2016,"2016-2018","GUCO","GUCO","CEGL008475",1.4,1.43561970855975E-02,1,10,4.45787088296484,2
"{F389DE9A-449B-4EC3-BE98-F515564D8148}",2016,"2016-2018","ABLI","KNOB","CEGL002070",1.16666666666667,1.54402748981217E-02,1,12,5.45606286011719,1.66666666666667
"{F3D777E5-BB95-441B-90F8-5FBB87DBD754}",2016,"2016-2018","RUCA","RUCA","CEGL002070",1.25,8.96283352813143E-03,0,4,2.91628155213281,0
"{F427BCB7-8A56-4DB2-BEBE-DB0F425B795B}",2016,"2016-2018","CHCH","CHIC","CEGL007247",2.4,2.76378179123278E-02,1,6,3.24487250836875,3.33333333333333
"{F42AEC6E-CC7B-46D3-B93E-924775C9F0E9}",2016,"2016-2018","FODO","HEIM","CEGL007246",1.5,2.26935210834103E-02,0,2,0.99156518015625,0
"{F456BA1C-65E9-495F-AD56-03FDDF433BA7}",2016,"2016-2018","NISI","NISI","CEGL004638",0.5,3.29878006148141E-03,0,8,4.96101658081641,0
"{F461CBDF-A761-4A49-9E02-9AA077F6AE7A}",2016,"2016-2018","Kimo","KIMO","CEGL006281",1.375,2.04691142270551E-02,2,17,3.39782880051563,2.35294117647059
"{F486DDC6-B068-462C-B17C-6DC193522CAA}",2016,"2016-2018","NISI","NISI","CEGL008462",1.22222222222222,1.36024579998129E-02,4,18,5.83575378430078,4.44444444444444
"{F511AC79-ECB4-47D7-9CAF-BF7A1CDBD7E9}",2016,"2016-2018","ABLI","KNOB","CEGL005018",1.07692307692308,1.59331256430168E-02,0,13,4.84639753647656,0
"{F51D26E2-DEE1-4DFE-BE7B-81C7E6187B3F}",2016,"2016-2018","FODO","DONE","CEGL007246",0.5,0.007016875,0,12,6.96157296285938,0
"{F5526FA0-7145-4EF5-9461-E75C79151FD0}",2016,"2016-2018","SHIL","SHIL","CEGL007881",0.666666666666667,5.28831115273901E-03,0,3,1.59681263913281,0
"{F59A6286-4163-42F7-AC49-4B06BD94DAC0}",2016,"2016-2018","FODO","HEIM","CEGL007246",0.666666666666667,9.63075169841864E-03,3,12,4.900884534,5
"{F6C1E0C4-F1F5-4777-A024-E5A3BFB15F09}",2016,"2016-2018","RUCA","RUCA","CEGL007233",1.5,1.14397064172707E-02,0,6,3.52889211888281,0
"{F6E23E95-C948-44BD-B973-652AB9ABC23C}",2016,"2016-2018","Kimo","KIMO","CEGL007221",1.26666666666667,0.036118070260057,0,15,0.997701103300781,0
"{F819FE9C-51C2-4447-92DC-68575DAFAF78}",2016,"2016-2018","Kimo","KIMO","CEGL007244",1,3.05419702397724E-02,2,4,0.754718546777344,10
"{FF57E27B-5440-4D4D-AE1A-1AD32B14DC6B}",2016,"2016-2018","CARL","CARL","CEGL006271",1,1.80578104570779E-02,1,11,1.33517687625,1.81818181818182
"{FF7BDB43-58FA-40ED-9EB3-E318785F372D}",2016,"2016-2018","CARL","CARL","CEGL006286",0.526315789473684,8.98922280683944E-03,0,19,3.61823115986719,0
"{00EC8F9E-87B1-4D7D-98D9-B2257A7AC635}",2016,"2016-2018","STRI","STRI","CEGL007124",0.947368421052632,1.73094286673122E-02,0,19,6.74460672046875,0
"{0ABB9526-8BAF-4F34-88D8-2E1586EAA413}",2016,"2016-2018","KIMO","KIMO","CEGL006281",2.6,2.65970833073172E-02,0,5,2.01528259758984,0
"{15A20995-8462-4A25-BB71-07F52F1C26F3}",2016,"2016-2018","GUCO","GUCO","CEGL002591",1.7,2.95822340578609E-02,0,10,5.19589971878906,0
"{1AC00714-E7A7-4C15-A40E-09161B830B4A}",2016,"2016-2018","FODO","HEIM","CEGL007334",2.57142857142857,3.38342922646429E-02,2,8,6.19188276360938,5
"{26AB21CA-7159-4A58-B8AE-421C28F1CFA6}",2016,"2016-2018","CUGA","CUGA","CEGL007692",1.8,1.63393390202669E-02,0,5,2.29827137301563,0
"{27737D6D-8416-49C6-882B-703ECC829B7A}",2016,"2016-2018","COWP","COWP","CEGL006327",2.08333333333333,7.24130091402795E-02,1,24,2.24771136630469,0.833333333333333
"{27F4CAB1-671F-4486-8D1E-654CDE068E32}",2016,"2016-2018","LIRI","LIRI","CEGL007244",1.66666666666667,1.83533948844539E-02,0,6,2.80927105249219,0
"{2DD04887-4ABE-4C58-9D88-7BCC5DE5C361}",2016,"2016-2018","SHIL","SHIL","CEGL007881",0.4,5.4722677656672E-03,0,10,3.62583970456641,0
"{31D0561E-AEEE-4321-8827-20B8FCD4E595}",2016,"2016-2018","GUCO","GUCO","CEGL008462",1.71428571428571,2.15181648318681E-02,1,15,11.8192605979219,1.33333333333333
"{3492E51B-0BD7-47F8-B804-0B78D8CF3FE4}",2016,"2016-2018","FODO","HEIM","CEGL007246",1.35714285714286,2.39815415684746E-02,0,14,4.31821727219531,0
"{35F678BC-356B-4BCF-BAB6-C6B24F1A7092}",2016,"2016-2018","STRI","STRI","CEGL004697",0.4,8.2986763301139E-03,3,21,4.84737928417969,2.85714285714286
"{372B1B8E-ECAB-4DB1-8F81-88220DA3F0B1}",2016,"2016-2018","NISI","NISI","CEGL008487",1.2,1.60132640570436E-02,2,10,7.95951950308594,4
"{3AF48A6B-EC7F-49C8-A2C3-C51D688C5579}",2016,"2016-2018","SHIL","SHIL","CEGL007795",1.33333333333333,2.59029436947187E-02,2,9,2.56702480674609,4.44444444444444
"{3BDE5527-3A01-4E2B-9717-507FF1D5F4ED}",2016,"2016-2018","CUGA","CUGA","CEGL006192",1.16666666666667,1.12004375235128E-02,0,6,3.49600357082813,0
"{3C077DA0-552A-4CB6-8E4D-822B7035AA08}",2016,"2016-2018","NISI","NISI","CEGL008462",1.35714285714286,1.48492681446698E-02,1,14,9.54847816059375,1.42857142857143
"{3EDFB809-AC40-4AEB-BA21-49C968F5ADAC}",2016,"2016-2018","NISI","NISI","CEGL008487",0.625,1.58029915713638E-02,1,8,7.05876598546875,2.5
"{3F3078FB-0625-4759-A17A-73CE66A75F6A}",2016,"2016-2018","KIMO","KIMO","CEGL007244",2.5,4.00543962022687E-02,0,10,1.99491133275,0
"{44150E16-A069-46E8-A22B-70C078F06118}",2016,"2016-2018","CUGA","CUGA","CEGL007692",1,1.36505204047794E-02,2,9,4.45566195063281,4.44444444444444
"{45724A33-BB2D-44EF-A2D1-AA9F3EBFEA3F}",2016,"2016-2018","CARL","CARL","CEGL007230",1.5,1.70918694591627E-02,0,10,5.73340658625,0
"{471C7AB8-27FD-4597-B14D-F7EB3A4107C2}",2016,"2016-2018","LIRI","LIRI","CEGL002591",0.636363636363636,1.15828277121707E-02,2,11,1.61669303012109,3.63636363636364
"{5457B2BD-C727-4DF8-A554-EA9DCA4DBB97}",2016,"2016-2018","CUGA","CUGA","CEGL007220",1.57142857142857,1.82929235808858E-02,0,7,2.55107140657031,0
"{582A66A9-487B-4938-95B9-7D3BDE621165}",2016,"2016-2018","FODO","HEIM","CEGL007246",1.1,1.68551435619912E-02,1,11,6.92132130703125,1.81818181818182
"{59FBE7A6-D85F-4659-967E-C88F8682058B}",2016,"2016-2018","KIMO","KIMO","CEGL006281",2.5,3.88042742866201E-02,0,6,1.11870150771094,0
"{5AF169D1-8EDB-48CD-B8BD-C0F3DAD2D65D}",2016,"2016-2018","LIRI","LIRI","CEGL007493",0.916666666666667,1.66194823475078E-02,1,12,2.87676620708203,1.66666666666667
"{5C353F54-8900-442D-9811-8F4336F18949}",2016,"2016-2018","KIMO","KIMO","CEGL008462",1.33333333333333,1.48861774535965E-02,0,9,3.5225107588125,0
"{5D12A1F3-1EAB-4AB0-B1B1-2097ADDAB77E}",2016,"2016-2018","KIMO","KIMO","CEGL008475",1.25,0.011729850859467,0,4,1.85231247887109,0
"{5EDBE68E-12A1-4F86-8FF1-ED352871CC38}",2016,"2016-2018","CUGA","CUGA","CEGL006271",0.928571428571429,1.64701963876161E-02,0,14,2.70766016521875,0
"{60CBDF47-7879-4E16-91D8-07EB9311F5A0}",2016,"2016-2018","CHCH","CHIC","CEGL007247",1,2.13662531775826E-02,0,21,4.51643213345625,0
"{6364B91E-FA45-4C34-B2D8-2CFF32D0F602}",2016,"2016-2018","CHCH","LOOK","CEGL008430",1.875,2.21422260056032E-02,0,8,8.5569129804375,0
"{69530187-9E48-4FDC-93F2-0FCA0341534A}",2016,"2016-2018","SHIL","SHIL","CEGL002431",3.4,4.81034603877824E-02,0,5,1.56269690644922,0
"{7133D28F-39CF-44DE-BADC-267A2AC7AAE4}",2016,"2016-2018","CARL","CARL","CEGL007267",1.71428571428571,4.90781658963868E-02,0,14,1.89575481473438,0
"{714D71F5-67C0-4370-8DF6-8231D6B73AFB}",2016,"2016-2018","CUGA","CUGA","CEGL007296",1.16666666666667,1.23882601361884E-02,0,6,2.75699298730078,0
"{733A7AF1-FCFD-43F3-B448-763D836DFAC5}",2016,"2016-2018","CUGA","CUGA","CEGL006271",0.761904761904762,0.019390513824959,0,42,2.95162446944531,0
"{763D28E8-501F-4EBC-8D54-03A762DF0E0D}",2016,"2016-2018","FODO","DONE","CEGL002070",1.83333333333333,2.41706187406438E-02,1,7,3.69137136375,2.85714285714286
"{766B23D0-1C54-4B8C-987F-4824F353FF42}",2016,"2016-2018","CUGA","CUGA","CEGL007267",1.57142857142857,2.00912438645993E-02,0,7,2.04277153327734,0
"{7832D0D7-D746-4481-B426-12B3F1476983}",2016,"2016-2018","LIRI","LIRI","CEGL008431",1.2,2.11516008743589E-02,0,10,2.56997004985547,0
"{794E5CC3-7C7D-47F5-809B-5B349CB0F39B}",2016,"2016-2018","STRI","STRI","CEGL003876",1.5,2.92001600630472E-02,2,9,2.11959329104687,4.44444444444444
"{7A6BA253-F97A-4F7F-B17E-9A7506FAE27F}",2016,"2016-2018","CARL","CARL","CEGL006286",0.8,1.46755034028925E-02,2,20,4.00978486879688,2
"{8463C8B8-60D4-4564-8BF0-404ABB518BC5}",2016,"2016-2018","CHCH","CHIC","CEGL007699",0.875,1.16631937170352E-02,0,8,3.3732851079375,0
"{8C88E09E-F4A6-405A-944B-E8B50A4BB034}",2016,"2016-2018","LIRI","LIRI","CEGL004539",1.27272727272727,2.71036292769122E-02,0,11,1.81844218311328,0
"{90E2E1DF-F77D-454F-AC29-08103FD58862}",2016,"2016-2018","COWP","COWP","CEGL006011",3.5,6.33458258332943E-02,0,16,7.40875904163281,0
"{922A2D37-4252-4A0C-AC0F-B47DEAB575F4}",2016,"2016-2018","GUCO","GUCO","CEGL007221",2,2.24972546546986E-02,0,7,4.86750511209375,0
"{9329F5DA-998E-41B5-9E5F-278DC644DDDD}",2016,"2016-2018","COWP","COWP","CEGL007216",5.36363636363636,0.13227499579546,0,11,2.79159959383594,0
"{93DBB9F0-04B3-4C09-BCDA-E5267C2A37F4}",2016,"2016-2018","RUCA","RUCA","CEGL007268",1.71428571428571,2.13139520647113E-02,0,7,5.01918513222656,0
"{95E34098-42F9-4B26-9474-C685F2B3941C}",2016,"2016-2018","COWP","COWP","CEGL004638",1.47368421052632,3.91263866758805E-02,0,19,2.11419367867969,0
"{971C4EFE-C6A9-42AC-824F-B1B522B92C8D}",2016,"2016-2018","SHIL","SHIL","CEGL007246",1.4,2.21603291987981E-02,0,5,1.78260839194922,0
"{9C432CA2-9088-402B-8D6C-BFF0D0741707}",2016,"2016-2018","LIRI","LIRI","CEGL007244",-0.636363636363636,-7.23100886441021E-03,1,11,2.07075134281641,1.81818181818182
"{9C749BBD-761D-42EC-BC12-1BDDFF9194E3}",2016,"2016-2018","CHCH","CHIC","CEGL003807",2.4,7.86449579021367E-02,0,5,0.3714933308625,0
"{A0044F60-F996-44C9-898C-E5077558BB14}",2016,"2016-2018","FODO","HEIM","CEGL007246",0.666666666666667,1.00441366574331E-02,0,6,3.76107545067188,0
"{A3AAF26D-1420-428F-BC29-381EEF7568C7}",2016,"2016-2018","CHCH","LOOK","CEGL007231",1.66666666666667,1.49388863739249E-02,1,4,4.08161607574219,5
"{AA65F366-849A-489F-9900-2DE65415D1BD}",2016,"2016-2018","KIMO","KIMO","CEGL008431",1.75,2.40911157297576E-02,2,6,1.43040640345312,6.66666666666667
"{ABFD6750-9D32-48E0-B822-F74EC71E23E1}",2016,"2016-2018","LIRI","LIRI","CEGL008430",0.833333333333333,1.92084578630942E-02,2,25,2.45117857777734,1.6
"{AF6FFCA5-2B4E-4CF8-9B22-F55EAE0F2110}",2016,"2016-2018","CHCH","CHIC","CEGL007247",1.16666666666667,1.40974918284058E-02,0,6,4.35071312116875,0
"{B7962979-3242-4AFE-97CB-782A6D53DA52}",2016,"2016-2018","RUCA","RUCA","CEGL002070",2.33333333333333,3.03507834757835E-02,2,4,4.55727283790625,10
"{BBF919F0-6508-4A0F-89B8-0F4803FCB30E}",2016,"2016-2018","FODO","DONE","CEGL007124",1.9,2.67310692792574E-02,0,10,4.57396254885938,0
"{BEC63B03-0DC0-41BA-B175-A9F22843497D}",2016,"2016-2018","FODO","DONE","CEGL002070",1.66666666666667,1.39604059220299E-02,0,6,6.83934537382031,0
"{BFBA1CEE-362C-47E9-BD7E-9BB5140B80B2}",2016,"2016-2018","RUCA","RUCA","CEGL007268",1.83333333333333,2.34179983989093E-02,0,6,6.31656472190625,0
"{C54AFE2F-27FC-4283-8861-BBBD5ACE0D28}",2016,"2016-2018","NISI","NISI","CEGL007216",1.07692307692308,1.21194109163432E-02,0,13,8.47101005641406,0
"{C6027111-00DF-49D0-A152-AC77BB6B7720}",2016,"2016-2018","KIMO","KIMO","CEGL008431",2,2.47322307860196E-02,0,7,1.95735948310547,0
"{CCEEA277-1D95-40B5-9E9A-CD605E9B6A3E}",2016,"2016-2018","FODO","DONE","CEGL007105",0.6,6.34009100129568E-03,1,10,7.27916834482031,2
"{DE280382-EBD7-42AB-8AF5-C46728E337C2}",2016,"2016-2018","KIMO","KIMO","CEGL008431",1.27272727272727,0.019522878188291,0,11,2.02362745306641,0
"{DEF2C3C7-1AEA-4460-9249-24391992DEDD}",2016,"2016-2018","CHCH","LOOK","CEGL007700",1.2,0.011117524340411,0,5,4.44829884285938,0
"{E3110184-94F1-4AEA-B73D-045BFB66F685}",2016,"2016-2018","RUCA","RUCA","CEGL008442",0.571428571428571,6.75752315963316E-03,0,7,3.94760751426563,0
"{E359C72F-C8CD-4D7F-8251-85D520AD5E01}",2016,"2016-2018","STRI","STRI","CEGL007808",1,0.017739574985115,4,15,5.57436345834375,5.33333333333333
"{F413C0B5-A2BD-4783-B609-29C2CD5EEBF3}",2016,"2016-2018","GUCO","GUCO","CEGL007244",1.2,1.12100625349494E-02,1,5,5.58270831382031,4
"{F707CDCB-F4CC-4010-88DB-759C9384B4DA}",2016,"2016-2018","CARL","CARL","CEGL007267",0.9,1.03551744279388E-02,0,10,5.06090940960937,0
"{FA21D78D-81E2-4E73-8A60-250AE440CD1B}",2016,"2016-2018","SHIL","SHIL","CEGL007244",1.5,3.03149685668278E-02,0,8,2.37730206311719,0
"{FFB3DEED-7EA2-4FEE-B156-50135D01C7D1}",2016,"2016-2018","LIRI","LIRI","CEGL008430",1.07692307692308,1.84163671594093E-02,0,13,2.11051212479297,0
"{01007FBB-D555-4E5D-813B-85EE4BF08EB1}",2016,"2016-2018","ABLI","KNOB","CEGL002070",0.75,9.20963950116806E-03,0,12,7.35427204410938,0
"{2D6E5613-BCE7-4CC0-BB46-7A2FE81E6591}",2016,"2016-2018","MACA","MACA","CEGL007124",0.6875,2.12822272212176E-02,1,16,1.91784413805469,1.25
"{33FB4236-E3D6-49A1-8011-DFB2FD006ACB}",2016,"2016-2018","MACA","MACA","CEGL007795",1.6,1.55465060759284E-02,0,10,3.04047263657813,0
"{524F9374-EAB7-43B1-9557-59C726D7902A}",2016,"2016-2018","MACA","MACA","CEGL007795",0.5,7.16839764135437E-03,0,16,1.850921669625,0
"{6268383E-74D6-4C1E-8827-724C6BFEEFBB}",2016,"2016-2018","MACA","MACA","CEGL005022",1.28571428571429,1.29296867058047E-02,0,7,2.34997675204688,0
"{634C4DD4-2E7C-4D92-8017-7CBEC27FDEE4}",2016,"2016-2018","MACA","MACA","CEGL005018",-3.14285714285714,-8.55522446878527E-03,1,7,3.98049606232031,2.85714285714286
"{687D6C8B-6049-4DD3-A6D7-C6688E6EAD93}",2016,"2016-2018","MACA","MACA","CEGL007795",1.4,1.29036970749059E-02,0,10,3.28574593774219,0
"{82AB33B3-E689-4CE2-BD7D-933A3D152372}",2016,"2016-2018","MACA","MACA","CEGL008442",1,1.19771920677416E-02,0,7,1.02838071902344,0
"{8325DE88-E8EB-44F5-A557-A457DBB04771}",2016,"2016-2018","MACA","MACA","CEGL004133",1.18181818181818,1.28035841727362E-02,0,11,2.39513714639063,0
"{B4183371-A38C-4227-A1DA-0E7F7800807E}",2016,"2016-2018","MACA","MACA","CEGL002070",1.33333333333333,1.61685046021265E-02,1,4,1.08024972267188,5
"{B53DB6D2-3C06-4548-A607-98EDA80D0D9A}",2016,"2016-2018","MACA","MACA","CEGL008442",2.4,1.74513963239055E-02,0,5,2.81090729866406,0
"{D71D7F32-49C3-4836-8738-47FBCB1AB699}",2016,"2016-2018","ABLI","KNOB","CEGL002070",2.63636363636364,6.46376415309826E-02,0,11,3.68204476057031,0
"{DE82D1BB-21E8-4269-BA5F-A4F0E93A5682}",2016,"2016-2018","ABLI","KNOB","CEGL002411",1.5,3.03518517596402E-02,0,16,4.86063287817187,0
"{F01FE8B2-F7A6-4BF2-BF86-6BF7467FF77B}",2016,"2016-2018","ABLI","KNOB","CEGL002070",1.35714285714286,1.38829919696967E-02,0,14,9.83514848990625,0
"{FA93C624-5E79-4886-8980-5FB6CA04C389}",2016,"2016-2018","MACA","MACA","CEGL002411",2.3,2.30603204931044E-02,0,10,3.73129577034375,0
"{FF4F5618-81F9-4975-9631-710AEAD8D1F5}",2016,"2016-2018","MACA","MACA","CEGL005131",1.16666666666667,1.87941410107302E-02,0,12,1.72640333594531,0
"{05D39053-2164-4750-8992-F19EE0BFDB77}",2016,"2016-2018","SHIL","SHIL","CEGL007216",0.818181818181818,1.15701536062611E-02,1,12,2.79896270160938,1.66666666666667
"{1636B831-62A4-4695-B5FE-95B0B0057621}",2016,"2016-2018","NISI","NISI","CEGL008487",1.5,3.68671271376805E-02,0,10,0.813868845890625,0
"{63BE1D5D-21E2-4ACA-835A-7E10B534C9FD}",2016,"2016-2018","SHIL","SHIL","CEGL007795",0.75,1.99024507330128E-02,0,16,1.59926700839063,0
"{827E64E1-B0F8-48F8-864E-7E78FE43BB1D}",2016,"2016-2018","SHIL","SHIL","CEGL007244",1.33333333333333,0.026062462637989,0,9,1.93036142126953,0
