location_name,QAQC,event_year,event_name_calc,Module,Corner,Species_Original,Plant_Concept_Current_IDF,Seedling_Ht_5_50,Seedling_Ht_50_137,Sapling_DBH_0_1,Sapling_DBH_1_2half,Sapling_DBH_2half_5,Sapling_DBH_5_10,Seedling_Ht_5_15,Seedling_Ht_15_30,Seedling_Ht_30_50
MACA008,0,2016,MACA008,2,3,QUERSTE,{E14F490E-05C9-42D1-833F-D030CEF137A1},,,,,,,,2,
MACA008,0,2016,MACA008,3,4,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},,,1,,,,1,,
MACA008,0,2016,MACA008,4,3,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,1,,,,,8,2,1
MACA008,0,2016,MACA008,4,3,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},,,,,,,1,,
MACA008,0,2016,MACA008,2,2,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,,,,,,,1
MACA008,0,2016,MACA008,2,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,15,11,1
MACA008,0,2016,MACA008,4,3,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},,,,,,,1,,
MACA008,0,2016,MACA008,3,2,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,,,,,2,,
MACA008,0,2016,MACA008,4,2,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,,,,,1,,
MACA008,0,2016,MACA008,2,3,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,9,2,
MACA008,0,2016,MACA008,1,4,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,,,,,1,,
MACA008,0,2016,MACA008,3,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,12,2,
MACA008,0,2016,MACA008,4,2,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},,,,,,,1,,1
MACA008,0,2016,MACA008,3,4,DIOSVIR,{C6C5D109-63B8-4C39-A9BC-713273C1DDC6},,,,,,,,1,
MACA047,-1,2015,MACA047Q,4,3,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},,,,,,,,,1
MACA047,-1,2015,MACA047Q,1,2,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,,,,,,1,,
MACA047,-1,2015,MACA047Q,1,2,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,,,,,1,,
MACA047,-1,2015,MACA047Q,1,4,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},,,2,,,,,,
MACA047,-1,2015,MACA047Q,1,4,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,1,1,1,,,,
MACA047,-1,2015,MACA047Q,1,4,ULMURUB,{CB2B9774-AB3F-411C-AB5C-A339CFF0821F},,,,,,,2,2,
MACA047,-1,2015,MACA047Q,2,3,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},,,1,,,,2,,
MACA047,-1,2015,MACA047Q,3,2,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},,,1,,,,,,
MACA047,-1,2015,MACA047Q,3,2,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,,,,,,3,,
MACA047,-1,2015,MACA047Q,1,4,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},,2,,,,,1,,
MACA047,-1,2015,MACA047Q,2,2,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},,,,,,,,2,2
MACA047,-1,2015,MACA047Q,1,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,1,2,2
MACA047,-1,2015,MACA047Q,4,2,ULMURUB,{CB2B9774-AB3F-411C-AB5C-A339CFF0821F},,,,,,,1,,
MACA047,-1,2015,MACA047Q,4,2,DIOSVIR,{C6C5D109-63B8-4C39-A9BC-713273C1DDC6},,1,,,,,,,
MACA047,-1,2015,MACA047Q,1,2,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},,,,,,,,,1
MACA047,-1,2015,MACA047Q,4,3,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,1,1,,,,,
MACA047,-1,2015,MACA047Q,3,2,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},,,,,,,1,,
MACA047,-1,2015,MACA047Q,1,2,NYSSSYL,{CB8A127B-18BA-4FF5-9D4C-EA5414E98C7F},,,,,,,,,1
MACA047,-1,2015,MACA047Q,1,4,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,,,,,,2,,
MACA047,-1,2015,MACA047Q,3,4,CELTOCC,{204FFE1D-FA19-45A7-BE61-CE86CF278A8C},,,1,,,,,,
MACA047,-1,2015,MACA047Q,3,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,,2,2
MACA047,-1,2015,MACA047Q,3,4,ULMURUB,{CB2B9774-AB3F-411C-AB5C-A339CFF0821F},,,,,,,1,,
MACA047,-1,2015,MACA047Q,3,4,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,1,,,,,,
MACA047,-1,2015,MACA047Q,2,3,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},,,,,,,1,,
MACA047,-1,2015,MACA047Q,4,3,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,1,,,,,,,
MACA047,-1,2015,MACA047Q,2,3,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},,,,,,1,,,1
MACA047,-1,2015,MACA047Q,4,3,CARPCAR,{243483F9-C824-45DF-9484-0B8B861DC6C2},,,1,,,,,,
MACA047,-1,2015,MACA047Q,3,2,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},,,,,,,,1,
MACA047,-1,2015,MACA047Q,4,2,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},,,,,,,2,3,
MACA047,-1,2015,MACA047Q,2,3,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,,,,,,,1,
MACA047,-1,2015,MACA047Q,4,3,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},,1,2,,,,2,1,
MACA047,-1,2015,MACA047Q,1,4,FRANCAR,{C6B5C930-2A70-4986-90B7-B88F03AD04F2},,,3,1,,,,,
MACA047,-1,2015,MACA047Q,2,2,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},,1,2,,,,,,
MACA047,-1,2015,MACA047Q,4,3,AMELARB,{FE542F06-32B8-4172-B347-2A52D9D51EAA},,,,,,,,,1
MACA047,-1,2015,MACA047Q,2,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,,1,
MACA047,-1,2015,MACA047Q,4,2,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,1,2,,,,,,
MACA047,-1,2015,MACA047Q,3,2,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},,1,,,,,,,
MACA047,-1,2015,MACA047Q,4,3,CELTOCC,{204FFE1D-FA19-45A7-BE61-CE86CF278A8C},,,,,,,,,1
MACA047,-1,2015,MACA047Q,2,2,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,1,,,,,1,,
MACA047,0,2015,MACA047,2,2,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,1,,,,,1,,
MACA047,0,2015,MACA047,2,3,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},,,1,,,,1,,
MACA047,0,2015,MACA047,2,3,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},,,,,,,1,,
MACA047,0,2015,MACA047,3,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,,2,1
MACA047,0,2015,MACA047,3,2,CARYALB,{AA664394-AE43-4AE0-8D54-5E51DE3ABAA4},,1,,,,,,,
MACA047,0,2015,MACA047,3,2,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},,,,,,,,1,
MACA047,0,2015,MACA047,4,2,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},,,,,,,1,,
MACA047,0,2015,MACA047,3,4,CELTOCC,{204FFE1D-FA19-45A7-BE61-CE86CF278A8C},,,1,,,,,,
MACA047,0,2015,MACA047,3,2,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,,,,,,8,,
MACA047,0,2015,MACA047,3,2,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},,,,,,,,1,
MACA047,0,2015,MACA047,2,3,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},,,,,,1,,1,
MACA047,0,2015,MACA047,1,4,FRANCAR,{C6B5C930-2A70-4986-90B7-B88F03AD04F2},,,1,2,,,,,
MACA047,0,2015,MACA047,1,4,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},,1,,,,,,,
MACA047,0,2015,MACA047,4,3,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},,,,,,,,,1
MACA047,0,2015,MACA047,2,2,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,,,,,1,,
MACA047,0,2015,MACA047,1,4,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,1,1,1,,,,
MACA047,0,2015,MACA047,2,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,,1,
MACA047,0,2015,MACA047,2,2,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},,1,,,,,,,
MACA047,0,2015,MACA047,1,4,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},,,1,,,,,,
MACA047,0,2015,MACA047,4,3,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,1,,,,,1,,
MACA047,0,2015,MACA047,2,2,MORURUB,{9208BD56-4439-4355-95F1-6C3D3ABC6A2C},,,,,,,1,,
MACA047,0,2015,MACA047,1,2,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},,1,,,,,,,
MACA047,0,2015,MACA047,1,2,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,,,,,,,2,
MACA047,0,2015,MACA047,4,3,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,1,1,,,,,
MACA047,0,2015,MACA047,4,2,DIOSVIR,{C6C5D109-63B8-4C39-A9BC-713273C1DDC6},,1,,,,,,,
MACA047,0,2015,MACA047,1,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,,2,2
MACA047,0,2015,MACA047,2,3,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,,,,,,,1,
MACA047,0,2015,MACA047,2,3,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,1,,
MACA047,0,2015,MACA047,4,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,1,,
MACA047,0,2015,MACA047,3,4,ULMUAME,{6095DBE6-8FE1-4E29-892A-ABB907E188E0},,,,,,,1,,
MACA047,0,2015,MACA047,4,2,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,1,1,,,,,,
MACA047,0,2015,MACA047,1,4,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,,,,,,,,1
MACA047,0,2015,MACA047,1,2,NYSSSYL,{CB8A127B-18BA-4FF5-9D4C-EA5414E98C7F},,,,,,,,,1
MACA047,0,2015,MACA047,4,3,CELTOCC,{204FFE1D-FA19-45A7-BE61-CE86CF278A8C},,,,,,,,,1
MACA047,0,2015,MACA047,1,4,ULMUAME,{6095DBE6-8FE1-4E29-892A-ABB907E188E0},,,,,,,,2,
MACA047,0,2015,MACA047,3,4,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,1,,,,,,
MACA047,0,2015,MACA047,2,2,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},,,,,,,1,1,1
MACA047,0,2015,MACA047,4,3,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},,2,1,,,,1,1,
MACA047,0,2015,MACA047,4,2,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},,,,,,,2,1,1
MACA058,0,2016,MACA058,1,2,CARYCOR,{ACB107FD-90E0-412A-8CA2-E3745D2E948F},,,,,,,1,,
MACA058,0,2016,MACA058,1,4,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},,,,,,,3,2,
MACA058,0,2016,MACA058,2,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,1,,
MACA058,0,2016,MACA058,1,4,AMELARB,{FE542F06-32B8-4172-B347-2A52D9D51EAA},,,1,,,,,,
MACA058,0,2016,MACA058,4,2,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},,1,,,,,,,
MACA058,0,2016,MACA058,2,2,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},,,,,,,1,,
MACA058,0,2016,MACA058,1,2,CELTOCC,{204FFE1D-FA19-45A7-BE61-CE86CF278A8C},,,,,,,1,,
MACA058,0,2016,MACA058,3,2,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},,,,,,,,,1
MACA058,0,2016,MACA058,2,2,MORURUB,{9208BD56-4439-4355-95F1-6C3D3ABC6A2C},,,,,,,1,,
MACA058,0,2016,MACA058,2,3,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,5,,
MACA058,0,2016,MACA058,4,2,NYSSSYL,{CB8A127B-18BA-4FF5-9D4C-EA5414E98C7F},,,,,,,1,1,
MACA058,0,2016,MACA058,1,2,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,,,,,1,,
MACA058,0,2016,MACA058,2,3,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},,,,,,,,2,
MACA058,0,2016,MACA058,4,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,2,1,
MACA058,0,2016,MACA058,2,3,OSTRVIR,{70E5CF4A-0C9F-4B66-80EA-EF598775214B},,,1,,,,,,
MACA058,0,2016,MACA058,1,2,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},,,,,,,1,,
MACA058,0,2016,MACA058,2,2,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},,2,1,,,,,,
MACA058,0,2016,MACA058,4,2,ACERSACM,{BB6F4F2B-B315-4777-BC1E-7396A414B0A5},,1,,,,,,,
MACA058,0,2016,MACA058,1,2,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},,1,,,,,,,
MACA058,0,2016,MACA058,1,4,ULMURUB,{CB2B9774-AB3F-411C-AB5C-A339CFF0821F},,,,,,,1,,
MACA058,0,2016,MACA058,1,4,CARYGLA,{56A01BE8-41DF-42BD-96BB-77B0BCA2FEDD},,,,,,,,1,
MACA058,0,2016,MACA058,3,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,2,,
MACA058,0,2016,MACA058,2,3,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},,,,,,,1,1,
MACA058,0,2016,MACA058,1,2,OSTRVIR,{70E5CF4A-0C9F-4B66-80EA-EF598775214B},,,1,,,,,,
MACA058,0,2016,MACA058,1,4,CARYOVAT,{F8B309B3-EED9-40E5-8757-6002A98E9325},,,,,,,,,1
MACA058,0,2016,MACA058,4,3,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},,,,,,,1,,
MACA058,0,2016,MACA058,4,2,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},,,,,,,1,,
MACA058,0,2016,MACA058,3,4,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,1,,
MACA058,0,2016,MACA058,2,2,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,1,,,,,,,
MACA058,0,2016,MACA058,3,2,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},,,,,,,,,1
MACA058,0,2016,MACA058,3,4,QUERRUB,{19AB9288-4C95-4DD1-9C89-7A477E387FFC},,,,,,,1,,
MACA058,0,2016,MACA058,1,2,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},,,,,,,1,,
MACA058,0,2016,MACA058,4,2,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,1,,1,,,,,
MACA058,0,2016,MACA058,1,4,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},,,1,,,,,,
MACA058,0,2016,MACA058,4,3,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,,1,,,,,,
MACA058,0,2016,MACA058,4,3,OSTRVIR,{70E5CF4A-0C9F-4B66-80EA-EF598775214B},,,3,5,3,,1,,
MACA058,0,2016,MACA058,3,2,ULMURUB,{CB2B9774-AB3F-411C-AB5C-A339CFF0821F},,,1,,,,,,
MACA058,0,2016,MACA058,2,3,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},,,,,,,1,,
MACA058,0,2016,MACA058,3,4,OSTRVIR,{70E5CF4A-0C9F-4B66-80EA-EF598775214B},,,1,,,,,,
MACA058,0,2016,MACA058,1,4,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,,,,,,,1,
MACA058,0,2016,MACA058,1,4,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},,,,,,,,1,
MACA058,0,2016,MACA058,3,4,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,,,,,,,,1
MACA058,0,2016,MACA058,1,4,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,2,3,
MACA058,0,2016,MACA058,4,3,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,1,2,
MACA058,0,2016,MACA058,1,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,4,,
MACA058,0,2016,MACA058,1,2,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},,,,,,,,1,
MACA058,0,2016,MACA058,3,2,OSTRVIR,{70E5CF4A-0C9F-4B66-80EA-EF598775214B},,1,3,3,,,,,
MACA058,0,2016,MACA058,2,3,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,,,,,1,,
MACA058,0,2016,MACA058,4,3,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},,,,,,,1,,
MACA058,0,2016,MACA058,4,3,AMELARB,{FE542F06-32B8-4172-B347-2A52D9D51EAA},,1,,,,,,,
MACA058,0,2016,MACA058,2,2,OSTRVIR,{70E5CF4A-0C9F-4B66-80EA-EF598775214B},,,1,1,,,,,
MACA058,0,2016,MACA058,4,3,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},,,,1,,,,1,
MACA058,0,2016,MACA058,3,4,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},,1,,,,,2,1,1
MACA058,-1,2016,MACA058Q,4,2,ACERSACM,{BB6F4F2B-B315-4777-BC1E-7396A414B0A5},,1,,,,,,,
MACA058,-1,2016,MACA058Q,3,2,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},,,,,,,,,1
MACA058,-1,2016,MACA058Q,1,4,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,,,,,1,,
MACA058,-1,2016,MACA058Q,4,2,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},,,,,,,2,,
MACA058,-1,2016,MACA058Q,1,2,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},,,,,,,1,,
MACA058,-1,2016,MACA058Q,1,2,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},,,,,,,1,1,
MACA058,-1,2016,MACA058Q,2,3,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},,,,,,,,1,
MACA058,-1,2016,MACA058Q,2,2,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},,,,,,,1,,
MACA058,-1,2016,MACA058Q,2,2,OSTRVIR,{70E5CF4A-0C9F-4B66-80EA-EF598775214B},,,2,,,,1,,
MACA058,-1,2016,MACA058Q,2,2,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},,1,,,,,,,
MACA058,-1,2016,MACA058Q,3,2,QUERRUB,{19AB9288-4C95-4DD1-9C89-7A477E387FFC},,,,,,,1,,
MACA058,-1,2016,MACA058Q,1,2,OSTRVIR,{70E5CF4A-0C9F-4B66-80EA-EF598775214B},,,1,,,,,,
MACA058,-1,2016,MACA058Q,1,4,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},,,,,,,1,,
MACA058,-1,2016,MACA058Q,1,4,QUERVEL,{98FEDA8E-4F45-425F-A9B2-C2762A2E775F},,,1,,,,,,
MACA058,-1,2016,MACA058Q,3,2,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},,,,,,,,,1
MACA058,-1,2016,MACA058Q,4,2,OSTRVIR,{70E5CF4A-0C9F-4B66-80EA-EF598775214B},,,1,,,,,,
MACA058,-1,2016,MACA058Q,1,2,CARYOVAT,{F8B309B3-EED9-40E5-8757-6002A98E9325},,,,,,,1,,
MACA058,-1,2016,MACA058Q,1,4,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,,,,,,,1,
MACA058,-1,2016,MACA058Q,4,2,CERCCAN,{2699CD6D-DC8D-4819-B575-F7BA35088701},,1,,,,,,,
MACA058,-1,2016,MACA058Q,1,4,CARYOVAT,{F8B309B3-EED9-40E5-8757-6002A98E9325},,,,,,,1,1,1
MACA058,-1,2016,MACA058Q,4,3,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,5,1,1
MACA058,-1,2016,MACA058Q,3,4,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,,,,,,,,1
MACA058,-1,2016,MACA058Q,1,2,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},,,,,,,,,1
MACA058,-1,2016,MACA058Q,2,3,OSTRVIR,{70E5CF4A-0C9F-4B66-80EA-EF598775214B},,,1,,,,,,
MACA058,-1,2016,MACA058Q,4,3,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},,,,,,,1,,
MACA058,-1,2016,MACA058Q,4,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,1,1,
MACA058,-1,2016,MACA058Q,4,3,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},,,,1,,,1,1,
MACA058,-1,2016,MACA058Q,1,4,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,3,4,
MACA058,-1,2016,MACA058Q,2,3,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},,,,,,,1,1,
MACA058,-1,2016,MACA058Q,1,2,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,,,,,1,,
MACA058,-1,2016,MACA058Q,4,2,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,1,,1,,,,,
MACA058,-1,2016,MACA058Q,4,3,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,,2,,,,,,
MACA058,-1,2016,MACA058Q,2,3,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},,,,,,,1,,
MACA058,-1,2016,MACA058Q,1,4,AMELARB,{FE542F06-32B8-4172-B347-2A52D9D51EAA},,,1,,,,,,
MACA058,-1,2016,MACA058Q,2,3,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},,,,,,,1,,
MACA058,-1,2016,MACA058Q,2,3,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,8,,
MACA058,-1,2016,MACA058Q,1,4,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},,,,,,,1,,
MACA058,-1,2016,MACA058Q,3,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,1,,
MACA058,-1,2016,MACA058Q,1,4,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},,,,,,,4,3,
MACA058,-1,2016,MACA058Q,3,4,QUERRUB,{19AB9288-4C95-4DD1-9C89-7A477E387FFC},,,,,,,1,,
MACA058,-1,2016,MACA058Q,4,3,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},,,,,,,1,,
MACA058,-1,2016,MACA058Q,3,4,CORNFLO,{51CA2C31-FB80-44D6-8501-2C550B9768C9},,1,,,,,1,3,1
MACA058,-1,2016,MACA058Q,2,2,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},,1,,,,,,,
MACA058,-1,2016,MACA058Q,2,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,4,,
MACA058,-1,2016,MACA058Q,3,2,OSTRVIR,{70E5CF4A-0C9F-4B66-80EA-EF598775214B},,1,3,2,,,,,
MACA058,-1,2016,MACA058Q,1,2,SASSALB,{CC5EFC77-2E0B-4EC3-A3EA-FD3E10D65415},,,,,,,1,,
MACA058,-1,2016,MACA058Q,4,3,OSTRVIR,{70E5CF4A-0C9F-4B66-80EA-EF598775214B},,,2,4,3,,,,
MACA058,-1,2016,MACA058Q,1,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},,,,,,,1,,
MACA058,-1,2016,MACA058Q,3,4,OSTRVIR,{70E5CF4A-0C9F-4B66-80EA-EF598775214B},,,1,,,,,,
LOOK007,-1,2012,LOOK007Q,3,2,LIGUSIN,{F1A2ACD7-D7B5-47A0-A243-E38B0BE4B677},2,2,12,4,1,,,,
LOOK007,-1,2012,LOOK007Q,3,2,ACERNEG,{55A98850-0FB8-46EE-A0E5-FB132C2C34D1},2,,,,,,,,
LOOK007,-1,2012,LOOK007Q,2,3,CELTLAE,{4030CF4F-20A2-4673-BF72-626F8D0D4963},,,,,,1,,,
LOOK007,-1,2012,LOOK007Q,1,2,LIGUSIN,{F1A2ACD7-D7B5-47A0-A243-E38B0BE4B677},1,1,20,2,,,,,
LOOK007,-1,2012,LOOK007Q,3,4,ACERNEG,{55A98850-0FB8-46EE-A0E5-FB132C2C34D1},3,,,,,,,,
LOOK007,-1,2012,LOOK007Q,2,3,LIGUSIN,{F1A2ACD7-D7B5-47A0-A243-E38B0BE4B677},3,7,10,,,,,,
LOOK007,-1,2012,LOOK007Q,2,2,ACERNEG,{55A98850-0FB8-46EE-A0E5-FB132C2C34D1},2,,,,,,,,
LOOK007,-1,2012,LOOK007Q,3,4,LIGUSIN,{F1A2ACD7-D7B5-47A0-A243-E38B0BE4B677},3,2,17,3,,,,,
LOOK007,-1,2012,LOOK007Q,4,2,ACERNEG,{55A98850-0FB8-46EE-A0E5-FB132C2C34D1},1,,,,,,,,
LOOK007,-1,2012,LOOK007Q,3,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},1,,,,,,,,
