"SubunitCode","panel_init_year","panel_label","CEGL","event_ID","taxagroup","seeddens","sapldens"
"CUGA",2011,"2011-2013","CEGL006271","{DF733930-5104-466A-8224-538C17A08A73}",5,6250,250
"CUGA",2011,"2011-2013","CEGL006271","{DF733930-5104-466A-8224-538C17A08A73}",1,7500,0
"CUGA",2011,"2011-2013","CEGL006271","{DF733930-5104-466A-8224-538C17A08A73}",2,6250,500
"HEIM",2011,"2011-2013","CEGL007246","{DF87A12B-67C6-4CFC-8567-C5E5A27E17E0}",5,2500,0
"HEIM",2011,"2011-2013","CEGL007246","{DF87A12B-67C6-4CFC-8567-C5E5A27E17E0}",1,8750,375
"HEIM",2011,"2011-2013","CEGL007246","{DF87A12B-67C6-4CFC-8567-C5E5A27E17E0}",2,16250,875
"HEIM",2011,"2011-2013","CEGL007246","{DF87A12B-67C6-4CFC-8567-C5E5A27E17E0}",4,8750,625
"STRI",2011,"2011-2013","CEGL007124","{DF8D3DB5-66D0-4274-ABDE-D4985E972EDB}",5,1250,0
"STRI",2011,"2011-2013","CEGL007124","{DF8D3DB5-66D0-4274-ABDE-D4985E972EDB}",1,3750,0
"STRI",2011,"2011-2013","CEGL007124","{DF8D3DB5-66D0-4274-ABDE-D4985E972EDB}",2,80000,1375
"STRI",2011,"2011-2013","CEGL007124","{DF8D3DB5-66D0-4274-ABDE-D4985E972EDB}",3,15000,375
"STRI",2011,"2011-2013","CEGL007124","{DF8D3DB5-66D0-4274-ABDE-D4985E972EDB}",4,12500,0
"KNOB",2011,"2011-2013","CEGL002070","{E03B8193-03D4-4FE6-88C3-C650FEB26077}",5,22500,625
"KNOB",2011,"2011-2013","CEGL002070","{E03B8193-03D4-4FE6-88C3-C650FEB26077}",1,2500,125
"KNOB",2011,"2011-2013","CEGL002070","{E03B8193-03D4-4FE6-88C3-C650FEB26077}",2,36250,625
"KNOB",2011,"2011-2013","CEGL002070","{E03B8193-03D4-4FE6-88C3-C650FEB26077}",3,5000,0
"KNOB",2011,"2011-2013","CEGL002070","{E03B8193-03D4-4FE6-88C3-C650FEB26077}",4,1250,0
"COWP",2011,"2011-2013","CEGL006327","{E13D0666-822D-4DF5-B7FC-7432824CBC21}",1,8750,1000
"COWP",2011,"2011-2013","CEGL006327","{E13D0666-822D-4DF5-B7FC-7432824CBC21}",2,6250,250
"COWP",2011,"2011-2013","CEGL006327","{E13D0666-822D-4DF5-B7FC-7432824CBC21}",3,6250,375
"COWP",2011,"2011-2013","CEGL006327","{E13D0666-822D-4DF5-B7FC-7432824CBC21}",4,13750,3625
"DONE",2016,"2016-2018","CEGL003871","{E21DD77C-6D26-4ADA-8D20-6EB253582879}",5,1250,250
"DONE",2016,"2016-2018","CEGL003871","{E21DD77C-6D26-4ADA-8D20-6EB253582879}",2,20000,500
"DONE",2016,"2016-2018","CEGL003871","{E21DD77C-6D26-4ADA-8D20-6EB253582879}",3,2500,0
"DONE",2016,"2016-2018","CEGL003871","{E21DD77C-6D26-4ADA-8D20-6EB253582879}",4,0,750
"CARL",2011,"2011-2013","CEGL006286","{E24C2597-D2B0-4564-91EA-BCF7A70CD528}",2,6250,0
"CARL",2011,"2011-2013","CEGL006286","{E24C2597-D2B0-4564-91EA-BCF7A70CD528}",4,0,250
"KIMO",2011,"2011-2013","CEGL008431","{E2981954-433E-474F-A2CF-1B70C102902F}",1,17500,0
"KIMO",2011,"2011-2013","CEGL008431","{E2981954-433E-474F-A2CF-1B70C102902F}",2,3750,125
"KIMO",2011,"2011-2013","CEGL008431","{E2981954-433E-474F-A2CF-1B70C102902F}",3,0,125
"MACA",2011,"2011-2013","CEGL007795","{E2BFF458-D925-46E7-99FA-1A1C090215CF}",1,7500,0
"MACA",2011,"2011-2013","CEGL007795","{E2BFF458-D925-46E7-99FA-1A1C090215CF}",2,2500,375
"MACA",2011,"2011-2013","CEGL007795","{E2BFF458-D925-46E7-99FA-1A1C090215CF}",4,3750,0
"LIRI",2011,"2011-2013","CEGL007244","{E2D5EE39-4630-4F9C-B30A-BC55D97F909B}",1,0,500
"LIRI",2011,"2011-2013","CEGL007244","{E2D5EE39-4630-4F9C-B30A-BC55D97F909B}",2,12500,375
"LIRI",2011,"2011-2013","CEGL007244","{E2D5EE39-4630-4F9C-B30A-BC55D97F909B}",4,0,1750
"HEIM",2011,"2011-2013","CEGL007246","{E4481379-F927-4231-A1FE-C529D827BFEE}",5,3750,0
"HEIM",2011,"2011-2013","CEGL007246","{E4481379-F927-4231-A1FE-C529D827BFEE}",1,11250,750
"HEIM",2011,"2011-2013","CEGL007246","{E4481379-F927-4231-A1FE-C529D827BFEE}",2,20000,250
"HEIM",2011,"2011-2013","CEGL007246","{E4481379-F927-4231-A1FE-C529D827BFEE}",3,10000,375
"HEIM",2011,"2011-2013","CEGL007246","{E4481379-F927-4231-A1FE-C529D827BFEE}",4,6250,125
"DONE",2016,"2016-2018","CEGL007220","{E4744BF0-F412-4379-AD87-C943E1CB8D4C}",5,5000,0
"DONE",2016,"2016-2018","CEGL007220","{E4744BF0-F412-4379-AD87-C943E1CB8D4C}",1,3750,0
"DONE",2016,"2016-2018","CEGL007220","{E4744BF0-F412-4379-AD87-C943E1CB8D4C}",2,42500,1125
"DONE",2016,"2016-2018","CEGL007220","{E4744BF0-F412-4379-AD87-C943E1CB8D4C}",3,2500,0
"DONE",2016,"2016-2018","CEGL007220","{E4744BF0-F412-4379-AD87-C943E1CB8D4C}",4,1250,625
"NISI",2011,"2011-2013","CEGL008462","{E50D6456-8A2C-4284-8934-A2ADEF598932}",1,6250,0
"NISI",2011,"2011-2013","CEGL008462","{E50D6456-8A2C-4284-8934-A2ADEF598932}",2,1250,125
"NISI",2011,"2011-2013","CEGL008462","{E50D6456-8A2C-4284-8934-A2ADEF598932}",3,3750,0
"NISI",2011,"2011-2013","CEGL008462","{E50D6456-8A2C-4284-8934-A2ADEF598932}",4,3750,500
"SHIL",2016,"2016-2018","CEGL007795","{E52F2E53-D0EF-4FC2-ACB3-A885A12E8B69}",5,0,500
"SHIL",2016,"2016-2018","CEGL007795","{E52F2E53-D0EF-4FC2-ACB3-A885A12E8B69}",1,7500,125
"SHIL",2016,"2016-2018","CEGL007795","{E52F2E53-D0EF-4FC2-ACB3-A885A12E8B69}",2,27500,0
"SHIL",2016,"2016-2018","CEGL007795","{E52F2E53-D0EF-4FC2-ACB3-A885A12E8B69}",3,35000,0
"SHIL",2016,"2016-2018","CEGL007795","{E52F2E53-D0EF-4FC2-ACB3-A885A12E8B69}",4,8750,125
"SHIL",2016,"2016-2018","CEGL007795","{E59A2DF4-CDA2-4BE0-B504-EB840C343F86}",5,2500,1750
"SHIL",2016,"2016-2018","CEGL007795","{E59A2DF4-CDA2-4BE0-B504-EB840C343F86}",1,13750,0
"SHIL",2016,"2016-2018","CEGL007795","{E59A2DF4-CDA2-4BE0-B504-EB840C343F86}",2,1250,250
"SHIL",2016,"2016-2018","CEGL007795","{E59A2DF4-CDA2-4BE0-B504-EB840C343F86}",3,2500,0
"SHIL",2016,"2016-2018","CEGL007795","{E59A2DF4-CDA2-4BE0-B504-EB840C343F86}",4,0,500
"STRI",2016,"2016-2018","CEGL007124","{E5B9355F-6109-481D-AFD6-1A8A4E9C2B73}",5,0,125
"STRI",2016,"2016-2018","CEGL007124","{E5B9355F-6109-481D-AFD6-1A8A4E9C2B73}",2,7500,0
"STRI",2016,"2016-2018","CEGL007124","{E5B9355F-6109-481D-AFD6-1A8A4E9C2B73}",3,15000,250
"STRI",2016,"2016-2018","CEGL007124","{E5B9355F-6109-481D-AFD6-1A8A4E9C2B73}",4,16250,0
"BIRT",2011,"2011-2012","CEGL007220","{E63CDE8F-BAD7-459B-AC64-41E7C490A8CF}",5,1250,375
"BIRT",2011,"2011-2012","CEGL007220","{E63CDE8F-BAD7-459B-AC64-41E7C490A8CF}",2,16250,500
"BIRT",2011,"2011-2012","CEGL007220","{E63CDE8F-BAD7-459B-AC64-41E7C490A8CF}",3,1250,125
"BIRT",2011,"2011-2012","CEGL007220","{E63CDE8F-BAD7-459B-AC64-41E7C490A8CF}",4,3750,750
"NISI",2011,"2011-2013","CEGL007216","{E66FD8D0-30FD-4B47-AE9A-86BC3DCBA99A}",1,1250,0
"NISI",2011,"2011-2013","CEGL007216","{E66FD8D0-30FD-4B47-AE9A-86BC3DCBA99A}",2,2500,0
"NISI",2011,"2011-2013","CEGL007216","{E66FD8D0-30FD-4B47-AE9A-86BC3DCBA99A}",3,2500,0
"NISI",2011,"2011-2013","CEGL007216","{E66FD8D0-30FD-4B47-AE9A-86BC3DCBA99A}",4,0,1500
"COWP",2011,"2011-2013","CEGL007216","{E717401E-E291-4747-90EF-1C70AEEF2B80}",0,18750,750
"COWP",2011,"2011-2013","CEGL007216","{E717401E-E291-4747-90EF-1C70AEEF2B80}",5,7500,875
"COWP",2011,"2011-2013","CEGL007216","{E717401E-E291-4747-90EF-1C70AEEF2B80}",1,2500,500
"COWP",2011,"2011-2013","CEGL007216","{E717401E-E291-4747-90EF-1C70AEEF2B80}",2,1250,375
"COWP",2011,"2011-2013","CEGL007216","{E717401E-E291-4747-90EF-1C70AEEF2B80}",3,5000,250
"COWP",2011,"2011-2013","CEGL007216","{E717401E-E291-4747-90EF-1C70AEEF2B80}",4,8750,6375
"CUGA",2011,"2011-2013","CEGL007267","{E72C8166-A9ED-4F0A-A557-B1BBDB1115C1}",1,8750,0
"CUGA",2011,"2011-2013","CEGL007267","{E72C8166-A9ED-4F0A-A557-B1BBDB1115C1}",2,40000,2125
"CUGA",2011,"2011-2013","CEGL007267","{E72C8166-A9ED-4F0A-A557-B1BBDB1115C1}",3,1250,0
"CUGA",2011,"2011-2013","CEGL007267","{E72C8166-A9ED-4F0A-A557-B1BBDB1115C1}",4,1250,0
"STRI",2016,"2016-2018","CEGL004697","{E753287B-77CC-4BE8-9570-77ABB99A9B08}",5,2500,0
"STRI",2016,"2016-2018","CEGL004697","{E753287B-77CC-4BE8-9570-77ABB99A9B08}",1,0,250
"STRI",2016,"2016-2018","CEGL004697","{E753287B-77CC-4BE8-9570-77ABB99A9B08}",2,1250,0
"STRI",2016,"2016-2018","CEGL004697","{E753287B-77CC-4BE8-9570-77ABB99A9B08}",3,7500,500
"STRI",2016,"2016-2018","CEGL004697","{E753287B-77CC-4BE8-9570-77ABB99A9B08}",4,0,125
"CUGA",2016,"2016-2018","CEGL006286","{E7686172-D74C-4B00-922A-4A45CAF61BBA}",5,15000,1750
"CUGA",2016,"2016-2018","CEGL006286","{E7686172-D74C-4B00-922A-4A45CAF61BBA}",1,2500,250
"CUGA",2016,"2016-2018","CEGL006286","{E7686172-D74C-4B00-922A-4A45CAF61BBA}",2,13750,375
"CUGA",2016,"2016-2018","CEGL006286","{E7686172-D74C-4B00-922A-4A45CAF61BBA}",3,0,125
"CUGA",2016,"2016-2018","CEGL006286","{E7686172-D74C-4B00-922A-4A45CAF61BBA}",4,1250,0
"CHIC",2011,"2011-2013","CEGL007247","{E768DBCD-F612-4F61-B108-4DCEC9E049B8}",1,10000,0
"CHIC",2011,"2011-2013","CEGL007247","{E768DBCD-F612-4F61-B108-4DCEC9E049B8}",2,17500,750
"CHIC",2011,"2011-2013","CEGL007247","{E768DBCD-F612-4F61-B108-4DCEC9E049B8}",3,1250,375
"CHIC",2011,"2011-2013","CEGL007247","{E768DBCD-F612-4F61-B108-4DCEC9E049B8}",4,0,250
"CARL",2011,"2011-2013","CEGL007267","{E7FC0212-B422-47DC-9950-295F41C62F80}",1,8750,500
"CARL",2011,"2011-2013","CEGL007267","{E7FC0212-B422-47DC-9950-295F41C62F80}",2,0,125
"CARL",2011,"2011-2013","CEGL007267","{E7FC0212-B422-47DC-9950-295F41C62F80}",4,0,1750
"NISI",2016,"2016-2018","CEGL008462","{E940E3DA-846A-4D96-9DC5-E5F6D7932794}",0,2500,125
"NISI",2016,"2016-2018","CEGL008462","{E940E3DA-846A-4D96-9DC5-E5F6D7932794}",5,1250,0
"NISI",2016,"2016-2018","CEGL008462","{E940E3DA-846A-4D96-9DC5-E5F6D7932794}",1,2500,125
"NISI",2016,"2016-2018","CEGL008462","{E940E3DA-846A-4D96-9DC5-E5F6D7932794}",2,23750,0
"NISI",2016,"2016-2018","CEGL008462","{E940E3DA-846A-4D96-9DC5-E5F6D7932794}",4,18750,0
"KNOB",2011,"2011-2013","CEGL002070","{E9A54BF2-AFBF-46C4-A629-98EB07BF6A6D}",5,5000,250
"KNOB",2011,"2011-2013","CEGL002070","{E9A54BF2-AFBF-46C4-A629-98EB07BF6A6D}",1,3750,125
"KNOB",2011,"2011-2013","CEGL002070","{E9A54BF2-AFBF-46C4-A629-98EB07BF6A6D}",2,41250,1625
"KNOB",2011,"2011-2013","CEGL002070","{E9A54BF2-AFBF-46C4-A629-98EB07BF6A6D}",3,1250,0
"KNOB",2011,"2011-2013","CEGL002070","{E9A54BF2-AFBF-46C4-A629-98EB07BF6A6D}",4,3750,0
"SHIL",2016,"2016-2018",,"{E9EE5E27-59DD-4949-B24E-AA81CA69859A}",1,1250,125
"SHIL",2016,"2016-2018",,"{E9EE5E27-59DD-4949-B24E-AA81CA69859A}",2,10000,0
"SHIL",2016,"2016-2018",,"{E9EE5E27-59DD-4949-B24E-AA81CA69859A}",3,2500,0
"SHIL",2016,"2016-2018",,"{E9EE5E27-59DD-4949-B24E-AA81CA69859A}",4,1250,0
"LIRI",2011,"2011-2013","CEGL004539","{EA21F8FC-5F0D-49B5-8AC5-98707BDA0BF5}",5,0,1750
"LIRI",2011,"2011-2013","CEGL004539","{EA21F8FC-5F0D-49B5-8AC5-98707BDA0BF5}",2,37500,250
"HEIM",2011,"2011-2013","CEGL007881","{EAA9C751-EF14-4017-8A7C-BE13FA6F4623}",5,3750,0
"HEIM",2011,"2011-2013","CEGL007881","{EAA9C751-EF14-4017-8A7C-BE13FA6F4623}",1,6250,0
"HEIM",2011,"2011-2013","CEGL007881","{EAA9C751-EF14-4017-8A7C-BE13FA6F4623}",2,15000,625
"HEIM",2011,"2011-2013","CEGL007881","{EAA9C751-EF14-4017-8A7C-BE13FA6F4623}",3,3750,0
"HEIM",2011,"2011-2013","CEGL007881","{EAA9C751-EF14-4017-8A7C-BE13FA6F4623}",4,1250,1000
"LIRI",2016,"2016-2018","CEGL008431","{EB890CC0-01F9-4BE1-8F44-A346C4177ECD}",1,10000,375
"LIRI",2016,"2016-2018","CEGL008431","{EB890CC0-01F9-4BE1-8F44-A346C4177ECD}",4,1250,0
"NISI",2011,"2011-2013","CEGL008462","{EC143212-8640-4976-8F84-102FAA5B051B}",1,5000,500
"NISI",2011,"2011-2013","CEGL008462","{EC143212-8640-4976-8F84-102FAA5B051B}",3,0,375
"COWP",2016,"2016-2018","CEGL007216","{ED7A9735-A637-4D7B-A824-AAD52A9DC562}",1,6250,250
"COWP",2016,"2016-2018","CEGL007216","{ED7A9735-A637-4D7B-A824-AAD52A9DC562}",2,1250,0
"COWP",2016,"2016-2018","CEGL007216","{ED7A9735-A637-4D7B-A824-AAD52A9DC562}",3,1250,125
"COWP",2016,"2016-2018","CEGL007216","{ED7A9735-A637-4D7B-A824-AAD52A9DC562}",4,3750,1500
"RUCA",2011,"2011-2013","CEGL008431","{EE4A047B-F7E0-46EA-8C48-E3A5009FA704}",5,28750,5375
"RUCA",2011,"2011-2013","CEGL008431","{EE4A047B-F7E0-46EA-8C48-E3A5009FA704}",1,11250,625
"RUCA",2011,"2011-2013","CEGL008431","{EE4A047B-F7E0-46EA-8C48-E3A5009FA704}",2,7500,250
"RUCA",2011,"2011-2013","CEGL008431","{EE4A047B-F7E0-46EA-8C48-E3A5009FA704}",3,0,1000
"CHIC",2016,"2016-2018","CEGL007217","{EED5EC95-BD62-4E2B-93A6-653EA3FFA691}",1,1250,375
"CHIC",2016,"2016-2018","CEGL007217","{EED5EC95-BD62-4E2B-93A6-653EA3FFA691}",2,0,125
"CHIC",2016,"2016-2018","CEGL007217","{EED5EC95-BD62-4E2B-93A6-653EA3FFA691}",3,8750,0
"CHIC",2016,"2016-2018","CEGL007217","{EED5EC95-BD62-4E2B-93A6-653EA3FFA691}",4,3750,250
"RUCA",2011,"2011-2013","CEGL002070","{EF180EEB-36B1-45EC-98D5-93B1E011691C}",5,1250,0
"RUCA",2011,"2011-2013","CEGL002070","{EF180EEB-36B1-45EC-98D5-93B1E011691C}",1,5000,0
"RUCA",2011,"2011-2013","CEGL002070","{EF180EEB-36B1-45EC-98D5-93B1E011691C}",2,11250,375
"RUCA",2011,"2011-2013","CEGL002070","{EF180EEB-36B1-45EC-98D5-93B1E011691C}",3,1250,0
"RUCA",2011,"2011-2013","CEGL002070","{EF180EEB-36B1-45EC-98D5-93B1E011691C}",4,1250,0
"GUCO",2011,"2011-2013","CEGL008475","{EF6F24CA-AC7C-4DBA-9997-A09440C48A13}",5,0,125
"GUCO",2011,"2011-2013","CEGL008475","{EF6F24CA-AC7C-4DBA-9997-A09440C48A13}",1,16250,0
"GUCO",2011,"2011-2013","CEGL008475","{EF6F24CA-AC7C-4DBA-9997-A09440C48A13}",2,7500,250
"GUCO",2011,"2011-2013","CEGL008475","{EF6F24CA-AC7C-4DBA-9997-A09440C48A13}",3,3750,0
"GUCO",2011,"2011-2013","CEGL008475","{EF6F24CA-AC7C-4DBA-9997-A09440C48A13}",4,1250,1125
"GUCO",2016,"2016-2018","CEGL008475","{F1FD42CF-D993-4FB8-B01D-C692B066DAF1}",5,1250,0
"GUCO",2016,"2016-2018","CEGL008475","{F1FD42CF-D993-4FB8-B01D-C692B066DAF1}",1,10000,375
"GUCO",2016,"2016-2018","CEGL008475","{F1FD42CF-D993-4FB8-B01D-C692B066DAF1}",2,106250,1375
"GUCO",2016,"2016-2018","CEGL008475","{F1FD42CF-D993-4FB8-B01D-C692B066DAF1}",3,3750,125
"GUCO",2016,"2016-2018","CEGL008475","{F1FD42CF-D993-4FB8-B01D-C692B066DAF1}",4,2500,125
"CUGA",2011,"2011-2013","CEGL008558","{F36366D1-C1A4-4BAC-8B16-1F21036D7C8D}",5,8750,250
"CUGA",2011,"2011-2013","CEGL008558","{F36366D1-C1A4-4BAC-8B16-1F21036D7C8D}",1,2500,0
"CUGA",2011,"2011-2013","CEGL008558","{F36366D1-C1A4-4BAC-8B16-1F21036D7C8D}",2,80000,250
"CUGA",2011,"2011-2013","CEGL008558","{F36366D1-C1A4-4BAC-8B16-1F21036D7C8D}",3,0,125
"KNOB",2016,"2016-2018","CEGL002070","{F389DE9A-449B-4EC3-BE98-F515564D8148}",5,15000,2500
"KNOB",2016,"2016-2018","CEGL002070","{F389DE9A-449B-4EC3-BE98-F515564D8148}",1,6250,0
"KNOB",2016,"2016-2018","CEGL002070","{F389DE9A-449B-4EC3-BE98-F515564D8148}",2,35000,1125
"KNOB",2016,"2016-2018","CEGL002070","{F389DE9A-449B-4EC3-BE98-F515564D8148}",3,2500,0
"KNOB",2016,"2016-2018","CEGL002070","{F389DE9A-449B-4EC3-BE98-F515564D8148}",4,1250,0
"MACA",2011,"2011-2013","CEGL005022","{F38E98F3-3521-4D2B-A8BE-AAED4D2C5A4C}",5,20000,375
"MACA",2011,"2011-2013","CEGL005022","{F38E98F3-3521-4D2B-A8BE-AAED4D2C5A4C}",1,27500,1000
"MACA",2011,"2011-2013","CEGL005022","{F38E98F3-3521-4D2B-A8BE-AAED4D2C5A4C}",2,55000,2750
"MACA",2011,"2011-2013","CEGL005022","{F38E98F3-3521-4D2B-A8BE-AAED4D2C5A4C}",3,1250,375
"RUCA",2016,"2016-2018","CEGL002070","{F3D777E5-BB95-441B-90F8-5FBB87DBD754}",5,3750,375
"RUCA",2016,"2016-2018","CEGL002070","{F3D777E5-BB95-441B-90F8-5FBB87DBD754}",1,20000,0
"RUCA",2016,"2016-2018","CEGL002070","{F3D777E5-BB95-441B-90F8-5FBB87DBD754}",2,0,625
"RUCA",2016,"2016-2018","CEGL002070","{F3D777E5-BB95-441B-90F8-5FBB87DBD754}",3,1250,125
"RUCA",2016,"2016-2018","CEGL002070","{F3D777E5-BB95-441B-90F8-5FBB87DBD754}",4,5000,750
"CHIC",2016,"2016-2018","CEGL007247","{F427BCB7-8A56-4DB2-BEBE-DB0F425B795B}",1,12500,0
"CHIC",2016,"2016-2018","CEGL007247","{F427BCB7-8A56-4DB2-BEBE-DB0F425B795B}",2,7500,875
"CHIC",2016,"2016-2018","CEGL007247","{F427BCB7-8A56-4DB2-BEBE-DB0F425B795B}",3,0,500
"CHIC",2016,"2016-2018","CEGL007247","{F427BCB7-8A56-4DB2-BEBE-DB0F425B795B}",4,6250,250
"HEIM",2016,"2016-2018","CEGL007246","{F42AEC6E-CC7B-46D3-B93E-924775C9F0E9}",5,2500,375
"HEIM",2016,"2016-2018","CEGL007246","{F42AEC6E-CC7B-46D3-B93E-924775C9F0E9}",1,5000,375
"HEIM",2016,"2016-2018","CEGL007246","{F42AEC6E-CC7B-46D3-B93E-924775C9F0E9}",2,11250,2375
"HEIM",2016,"2016-2018","CEGL007246","{F42AEC6E-CC7B-46D3-B93E-924775C9F0E9}",3,2500,0
"HEIM",2016,"2016-2018","CEGL007246","{F42AEC6E-CC7B-46D3-B93E-924775C9F0E9}",4,1250,2000
"NISI",2016,"2016-2018","CEGL004638","{F456BA1C-65E9-495F-AD56-03FDDF433BA7}",5,0,250
"NISI",2016,"2016-2018","CEGL004638","{F456BA1C-65E9-495F-AD56-03FDDF433BA7}",1,8750,125
"NISI",2016,"2016-2018","CEGL004638","{F456BA1C-65E9-495F-AD56-03FDDF433BA7}",2,1250,0
"NISI",2016,"2016-2018","CEGL004638","{F456BA1C-65E9-495F-AD56-03FDDF433BA7}",3,15000,0
"NISI",2016,"2016-2018","CEGL004638","{F456BA1C-65E9-495F-AD56-03FDDF433BA7}",4,2500,0
"KIMO",2016,"2016-2018","CEGL006281","{F461CBDF-A761-4A49-9E02-9AA077F6AE7A}",5,1250,0
"KIMO",2016,"2016-2018","CEGL006281","{F461CBDF-A761-4A49-9E02-9AA077F6AE7A}",1,38750,125
"KIMO",2016,"2016-2018","CEGL006281","{F461CBDF-A761-4A49-9E02-9AA077F6AE7A}",4,3750,2125
"NISI",2016,"2016-2018","CEGL008462","{F486DDC6-B068-462C-B17C-6DC193522CAA}",1,3750,625
"NISI",2016,"2016-2018","CEGL008462","{F486DDC6-B068-462C-B17C-6DC193522CAA}",4,0,125
"DONE",2011,"2011-2013","CEGL007124","{F4E48F2E-7F9E-46E1-9A10-15B5AF8A4009}",5,6250,0
"DONE",2011,"2011-2013","CEGL007124","{F4E48F2E-7F9E-46E1-9A10-15B5AF8A4009}",1,2500,0
"DONE",2011,"2011-2013","CEGL007124","{F4E48F2E-7F9E-46E1-9A10-15B5AF8A4009}",2,23750,125
"DONE",2011,"2011-2013","CEGL007124","{F4E48F2E-7F9E-46E1-9A10-15B5AF8A4009}",3,13750,125
"DONE",2011,"2011-2013","CEGL007124","{F4E48F2E-7F9E-46E1-9A10-15B5AF8A4009}",4,1250,0
"KNOB",2016,"2016-2018","CEGL005018","{F511AC79-ECB4-47D7-9CAF-BF7A1CDBD7E9}",5,5000,0
"KNOB",2016,"2016-2018","CEGL005018","{F511AC79-ECB4-47D7-9CAF-BF7A1CDBD7E9}",1,13750,375
"KNOB",2016,"2016-2018","CEGL005018","{F511AC79-ECB4-47D7-9CAF-BF7A1CDBD7E9}",2,60000,4375
"KNOB",2016,"2016-2018","CEGL005018","{F511AC79-ECB4-47D7-9CAF-BF7A1CDBD7E9}",3,1250,125
"KNOB",2016,"2016-2018","CEGL005018","{F511AC79-ECB4-47D7-9CAF-BF7A1CDBD7E9}",4,3750,375
"DONE",2016,"2016-2018","CEGL007246","{F51D26E2-DEE1-4DFE-BE7B-81C7E6187B3F}",5,3750,750
"DONE",2016,"2016-2018","CEGL007246","{F51D26E2-DEE1-4DFE-BE7B-81C7E6187B3F}",1,15000,0
"DONE",2016,"2016-2018","CEGL007246","{F51D26E2-DEE1-4DFE-BE7B-81C7E6187B3F}",2,63750,625
"DONE",2016,"2016-2018","CEGL007246","{F51D26E2-DEE1-4DFE-BE7B-81C7E6187B3F}",4,6250,2625
"SHIL",2016,"2016-2018","CEGL007881","{F5526FA0-7145-4EF5-9461-E75C79151FD0}",5,1250,0
"SHIL",2016,"2016-2018","CEGL007881","{F5526FA0-7145-4EF5-9461-E75C79151FD0}",1,5000,0
"SHIL",2016,"2016-2018","CEGL007881","{F5526FA0-7145-4EF5-9461-E75C79151FD0}",2,6250,1000
"SHIL",2016,"2016-2018","CEGL007881","{F5526FA0-7145-4EF5-9461-E75C79151FD0}",3,0,125
"SHIL",2016,"2016-2018","CEGL007881","{F5526FA0-7145-4EF5-9461-E75C79151FD0}",4,0,500
"HEIM",2016,"2016-2018","CEGL007246","{F59A6286-4163-42F7-AC49-4B06BD94DAC0}",5,2500,750
"HEIM",2016,"2016-2018","CEGL007246","{F59A6286-4163-42F7-AC49-4B06BD94DAC0}",1,2500,1375
"HEIM",2016,"2016-2018","CEGL007246","{F59A6286-4163-42F7-AC49-4B06BD94DAC0}",2,23750,250
"HEIM",2016,"2016-2018","CEGL007246","{F59A6286-4163-42F7-AC49-4B06BD94DAC0}",3,5000,0
"HEIM",2016,"2016-2018","CEGL007246","{F59A6286-4163-42F7-AC49-4B06BD94DAC0}",4,3750,625
"LOOK",2011,"2011-2014","CEGL007700","{F6BDC2EC-7322-4400-BE88-BB157289FF2D}",5,12500,125
"LOOK",2011,"2011-2014","CEGL007700","{F6BDC2EC-7322-4400-BE88-BB157289FF2D}",1,8750,0
"LOOK",2011,"2011-2014","CEGL007700","{F6BDC2EC-7322-4400-BE88-BB157289FF2D}",2,1250,375
"RUCA",2016,"2016-2018","CEGL007233","{F6C1E0C4-F1F5-4777-A024-E5A3BFB15F09}",5,3750,1250
"RUCA",2016,"2016-2018","CEGL007233","{F6C1E0C4-F1F5-4777-A024-E5A3BFB15F09}",1,25000,0
"RUCA",2016,"2016-2018","CEGL007233","{F6C1E0C4-F1F5-4777-A024-E5A3BFB15F09}",2,7500,3125
"RUCA",2016,"2016-2018","CEGL007233","{F6C1E0C4-F1F5-4777-A024-E5A3BFB15F09}",3,0,500
"RUCA",2016,"2016-2018","CEGL007233","{F6C1E0C4-F1F5-4777-A024-E5A3BFB15F09}",4,2500,875
"BIRT",2011,"2011-2012","CEGL007220","{F6DC30AA-D0FA-4900-A92A-7293BB81CD3F}",5,3750,125
"BIRT",2011,"2011-2012","CEGL007220","{F6DC30AA-D0FA-4900-A92A-7293BB81CD3F}",2,25000,1875
"BIRT",2011,"2011-2012","CEGL007220","{F6DC30AA-D0FA-4900-A92A-7293BB81CD3F}",3,5000,0
"BIRT",2011,"2011-2012","CEGL007220","{F6DC30AA-D0FA-4900-A92A-7293BB81CD3F}",4,6250,750
"KIMO",2016,"2016-2018","CEGL007221","{F6E23E95-C948-44BD-B973-652AB9ABC23C}",5,3750,625
"KIMO",2016,"2016-2018","CEGL007221","{F6E23E95-C948-44BD-B973-652AB9ABC23C}",1,12500,0
"KIMO",2016,"2016-2018","CEGL007221","{F6E23E95-C948-44BD-B973-652AB9ABC23C}",2,8750,375
"KIMO",2016,"2016-2018","CEGL007221","{F6E23E95-C948-44BD-B973-652AB9ABC23C}",3,2500,0
"KIMO",2016,"2016-2018","CEGL007221","{F6E23E95-C948-44BD-B973-652AB9ABC23C}",4,2500,0
"STRI",2011,"2011-2013","CEGL007124","{F7FCB886-B91C-4F7B-82ED-52B9DB598399}",5,1250,0
"STRI",2011,"2011-2013","CEGL007124","{F7FCB886-B91C-4F7B-82ED-52B9DB598399}",2,8750,250
"STRI",2011,"2011-2013","CEGL007124","{F7FCB886-B91C-4F7B-82ED-52B9DB598399}",3,2500,0
